# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1419       1.136620780923e-10       1.830701811712e-12      -6.896027983337e-12       0.000000000000e+00       1.412708494390e-15       5.241063892107e-16      -3.957789655382e-17 
 1420       1.137161614716e-10       1.809640447849e-12      -6.808111534626e-12       0.000000000000e+00       1.408663776271e-15       5.234936282060e-16      -3.882292711834e-17 
 1421       1.137635093811e-10       1.788944083974e-12      -6.719085135590e-12       0.000000000000e+00       1.404632982716e-15       5.228681502424e-16      -3.806756360621e-17 
 1422       1.138040613249e-10       1.768618995298e-12      -6.628985776388e-12       0.000000000000e+00       1.400616057709e-15       5.222269427725e-16      -3.731191793666e-17 
 1423       1.138377565854e-10       1.748671485074e-12      -6.537850671913e-12       0.000000000000e+00       1.396612944497e-15       5.215669764911e-16      -3.655610263916e-17 
 1424       1.138645342226e-10       1.729107884642e-12      -6.445717262193e-12       0.000000000000e+00       1.392623585582e-15       5.208852053064e-16      -3.580023085446e-17 
 1425       1.138843330739e-10       1.709934553473e-12      -6.352623212798e-12       0.000000000000e+00       1.388647922724e-15       5.201785663101e-16      -3.504441633568e-17 
 1426       1.138970917542e-10       1.691157879216e-12      -6.258606415238e-12       0.000000000000e+00       1.384685896937e-15       5.194439797481e-16      -3.428877344930e-17 
 1427       1.139027486549e-10       1.672784277741e-12      -6.163704987370e-12       0.000000000000e+00       1.380737448490e-15       5.186783489916e-16      -3.353341717629e-17 
 1428       1.139012419441e-10       1.654820193181e-12      -6.067957273803e-12       0.000000000000e+00       1.376802516903e-15       5.178785605074e-16      -3.277846311310e-17 
 1429       1.138925095659e-10       1.637272097985e-12      -5.971401846299e-12       0.000000000000e+00       1.372881040946e-15       5.170414838286e-16      -3.202402747275e-17 
 1430       1.138764892404e-10       1.620146492953e-12      -5.874077504178e-12       0.000000000000e+00       1.368972958637e-15       5.161639715253e-16      -3.127022708584e-17 
 1431       1.138531184633e-10       1.603449907288e-12      -5.776023274720e-12       0.000000000000e+00       1.365078207243e-15       5.152428591752e-16      -3.051717940167e-17 
 1432       1.138223345054e-10       1.587188898637e-12      -5.677278413571e-12       0.000000000000e+00       1.361196723274e-15       5.142749653344e-16      -2.976500248923e-17 
 1433       1.137840744124e-10       1.571370053138e-12      -5.577882405145e-12       0.000000000000e+00       1.357328442484e-15       5.132570915080e-16      -2.901381503828e-17 
 1434       1.137382750047e-10       1.555999985464e-12      -5.477874963027e-12       0.000000000000e+00       1.353473299872e-15       5.121860221205e-16      -2.826373636041e-17 
 1435       1.136848728768e-10       1.541085338865e-12      -5.377296030379e-12       0.000000000000e+00       1.349631229673e-15       5.110585244869e-16      -2.751488639008e-17 
 1436       1.136238043973e-10       1.526632785218e-12      -5.276185780341e-12       0.000000000000e+00       1.345802165365e-15       5.098713487831e-16      -2.676738568566e-17 
 1437       1.135550057084e-10       1.512649025069e-12      -5.174584616437e-12       0.000000000000e+00       1.341986039661e-15       5.086212280166e-16      -2.602135543053e-17 
 1438       1.134784127253e-10       1.499140787675e-12      -5.072533172976e-12       0.000000000000e+00       1.338182784511e-15       5.073048779971e-16      -2.527691743406e-17 
 1439       1.133939611366e-10       1.486114831055e-12      -4.970072315458e-12       0.000000000000e+00       1.334392331097e-15       5.059189973072e-16      -2.453419413274e-17 
 1440       1.133015864032e-10       1.473577942030e-12      -4.867243140975e-12       0.000000000000e+00       1.330614609837e-15       5.044602672731e-16      -2.379330859117e-17 
 1441       1.132012429821e-10       1.461535596076e-12      -4.764085610297e-12       0.000000000000e+00       1.326849556354e-15       5.029262253071e-16      -2.305437067873e-17 
 1442       1.130929622090e-10       1.449987921907e-12      -4.660634428115e-12       0.000000000000e+00       1.323097129489e-15       5.013178946905e-16      -2.231743544376e-17 
 1443       1.129767950025e-10       1.438933696026e-12      -4.556923121787e-12       0.000000000000e+00       1.319357293469e-15       4.996371814225e-16      -2.158254431899e-17 
 1444       1.128527926944e-10       1.428371679167e-12      -4.452985406189e-12       0.000000000000e+00       1.315630011946e-15       4.978860032914e-16      -2.084973890788e-17 
 1445       1.127210070304e-10       1.418300616263e-12      -4.348855184042e-12       0.000000000000e+00       1.311915247999e-15       4.960662898955e-16      -2.011906098489e-17 
 1446       1.125814901711e-10       1.408719236416e-12      -4.244566546230e-12       0.000000000000e+00       1.308212964130e-15       4.941799826642e-16      -1.939055249570e-17 
 1447       1.124342946929e-10       1.399626252860e-12      -4.140153772134e-12       0.000000000000e+00       1.304523122260e-15       4.922290348794e-16      -1.866425555753e-17 
 1448       1.122794735883e-10       1.391020362932e-12      -4.035651329948e-12       0.000000000000e+00       1.300845683734e-15       4.902154116962e-16      -1.794021245930e-17 
 1449       1.121170802672e-10       1.382900248037e-12      -3.931093877009e-12       0.000000000000e+00       1.297180609314e-15       4.881410901643e-16      -1.721846566199e-17 
 1450       1.119471685575e-10       1.375264573618e-12      -3.826516260120e-12       0.000000000000e+00       1.293527859182e-15       4.860080592489e-16      -1.649905779881e-17 
 1451       1.117697927057e-10       1.368111989119e-12      -3.721953515873e-12       0.000000000000e+00       1.289887392936e-15       4.838183198520e-16      -1.578203167550e-17 
 1452       1.115850073781e-10       1.361441127960e-12      -3.617440870976e-12       0.000000000000e+00       1.286259169589e-15       4.815738848331e-16      -1.506743027055e-17 
 1453       1.113928676612e-10       1.355250607493e-12      -3.513013742576e-12       0.000000000000e+00       1.282643147569e-15       4.792767790307e-16      -1.435529673550e-17 
 1454       1.111934290626e-10       1.349539028983e-12      -3.408707738584e-12       0.000000000000e+00       1.279039284717e-15       4.769290392834e-16      -1.364567439517e-17 
 1455       1.109867475119e-10       1.344304977562e-12      -3.304558658001e-12       0.000000000000e+00       1.275447538286e-15       4.745327144507e-16      -1.293860674789e-17 
 1456       1.107728793616e-10       1.339547022207e-12      -3.200602491240e-12       0.000000000000e+00       1.271867864939e-15       4.720898654341e-16      -1.223413746579e-17 
 1457       1.105518813874e-10       1.335263715701e-12      -3.096875420452e-12       0.000000000000e+00       1.268300220749e-15       4.696025651986e-16      -1.153231039507e-17 
 1458       1.103238107894e-10       1.331453594605e-12      -2.993413819850e-12       0.000000000000e+00       1.264744561197e-15       4.670728987935e-16      -1.083316955618e-17 
 1459       1.100887251928e-10       1.328115179219e-12      -2.890254256036e-12       0.000000000000e+00       1.261200841169e-15       4.645029633733e-16      -1.013675914415e-17 
 1460       1.098466826488e-10       1.325246973556e-12      -2.787433488322e-12       0.000000000000e+00       1.257669014959e-15       4.618948682192e-16      -9.443123528819e-18 
 1461       1.095977416351e-10       1.322847465306e-12      -2.684988469056e-12       0.000000000000e+00       1.254149036264e-15       4.592507347600e-16      -8.752307255077e-18 
 1462       1.093419610568e-10       1.320915125805e-12      -2.582956343948e-12       0.000000000000e+00       1.250640858183e-15       4.565726965933e-16      -8.064355043130e-18 
 1463       1.090794002475e-10       1.319448409999e-12      -2.481374452393e-12       0.000000000000e+00       1.247144433219e-15       4.538628995062e-16      -7.379311788756e-18 
 1464       1.088101189695e-10       1.318445756417e-12      -2.380280327794e-12       0.000000000000e+00       1.243659713273e-15       4.511235014971e-16      -6.697222563556e-18 
 1465       1.085341774153e-10       1.317905587132e-12      -2.279711697892e-12       0.000000000000e+00       1.240186649648e-15       4.483566727961e-16      -6.018132615211e-18 
 1466       1.082516362075e-10       1.317826307734e-12      -2.179706485084e-12       0.000000000000e+00       1.236725193042e-15       4.455645958865e-16      -5.342087367733e-18 
 1467       1.079625564007e-10       1.318206307293e-12      -2.080302806754e-12       0.000000000000e+00       1.233275293552e-15       4.427494655259e-16      -4.669132421723e-18 
 1468       1.076669994811e-10       1.319043958331e-12      -1.981538975590e-12       0.000000000000e+00       1.229836900668e-15       4.399134887669e-16      -3.999313554621e-18 
 1469       1.073650273683e-10       1.320337616785e-12      -1.883453499916e-12       0.000000000000e+00       1.226409963276e-15       4.370588849787e-16      -3.332676720967e-18 
 1470       1.070567024154e-10       1.322085621975e-12      -1.786085084013e-12       0.000000000000e+00       1.222994429654e-15       4.341878858679e-16      -2.669268052648e-18 
 1471       1.067420874103e-10       1.324286296574e-12      -1.689472628443e-12       0.000000000000e+00       1.219590247473e-15       4.313027354998e-16      -2.009133859159e-18 
 1472       1.064212455758e-10       1.326937946575e-12      -1.593655230377e-12       0.000000000000e+00       1.216197363792e-15       4.284056903190e-16      -1.352320627853e-18 
 1473       1.060942405714e-10       1.330038861255e-12      -1.498672183913e-12       0.000000000000e+00       1.212815725061e-15       4.254990191713e-16      -6.988750241975e-19 
 1474       1.057611364931e-10       1.333587313146e-12      -1.404562980410e-12       0.000000000000e+00       1.209445277117e-15       4.225850033241e-16      -4.884389202747e-20 
 1475       1.054219978747e-10       1.337581558001e-12      -1.311367308802e-12       0.000000000000e+00       1.206085965183e-15       4.196659364878e-16       5.977257461984e-19 
 1476       1.050768896886e-10       1.342019834761e-12      -1.219125055932e-12       0.000000000000e+00       1.202737733869e-15       4.167441248368e-16       1.240786689145e-18 
 1477       1.047258773464e-10       1.346900365523e-12      -1.127876306872e-12       0.000000000000e+00       1.199400527167e-15       4.138218870306e-16       1.880291556344e-18 
 1478       1.043690266997e-10       1.352221355507e-12      -1.037661345245e-12       0.000000000000e+00       1.196074288454e-15       4.109015542352e-16       2.516192787942e-18 
 1479       1.040064040410e-10       1.357980993024e-12      -9.485206535573e-13       0.000000000000e+00       1.192758960485e-15       4.079854701436e-16       3.148442644447e-18 
 1480       1.036380841103e-10       1.364176636751e-12      -8.604907081738e-13       0.000000000000e+00       1.189454490220e-15       4.050756630878e-16       3.776994110416e-18 
 1481       1.032641741994e-10       1.370802368835e-12      -7.735913181621e-13       0.000000000000e+00       1.186160843331e-15       4.021728587861e-16       4.401803615822e-18 
 1482       1.028847902873e-10       1.377851417545e-12      -6.878381619737e-13       0.000000000000e+00       1.182877989831e-15       3.992774578810e-16       5.022828341077e-18 
 1483       1.025000490572e-10       1.385316967687e-12      -6.032469815253e-13       0.000000000000e+00       1.179605899269e-15       3.963898629670e-16       5.640025315321e-18 
 1484       1.021100678978e-10       1.393192160534e-12      -5.198335822933e-13       0.000000000000e+00       1.176344540724e-15       3.935104785930e-16       6.253351416220e-18 
 1485       1.017149649047e-10       1.401470093742e-12      -4.376138334081e-13       0.000000000000e+00       1.173093882806e-15       3.906397112660e-16       6.862763369754e-18 
 1486       1.013148588813e-10       1.410143821276e-12      -3.566036677484e-13       0.000000000000e+00       1.169853893656e-15       3.877779694543e-16       7.468217750020e-18 
 1487       1.009098693401e-10       1.419206353336e-12      -2.768190820354e-13       0.000000000000e+00       1.166624540945e-15       3.849256635901e-16       8.069670979022e-18 
 1488       1.005001165042e-10       1.428650656273e-12      -1.982761369277e-13       0.000000000000e+00       1.163405791870e-15       3.820832060733e-16       8.667079326467e-18 
 1489       1.000857213082e-10       1.438469652517e-12      -1.209909571149e-13       0.000000000000e+00       1.160197613157e-15       3.792510112740e-16       9.260398909562e-18 
 1490       9.966680539965e-11       1.448656220499e-12      -4.497973141267e-14       0.000000000000e+00       1.156999971058e-15       3.764294955363e-16       9.849585692808e-18 
 1491       9.924349114013e-11       1.459203194574e-12       2.974128714353e-14       0.000000000000e+00       1.153812831348e-15       3.736190771808e-16       1.043459548779e-17 
 1492       9.881590160655e-11       1.470103364942e-12       1.031557812036e-13       0.000000000000e+00       1.150636159329e-15       3.708201765084e-16       1.101538395299e-17 
 1493       9.838416059235e-11       1.481349477571e-12       1.752473690088e-13       0.000000000000e+00       1.147469919824e-15       3.680332158027e-16       1.159190659354e-17 
 1494       9.794839260876e-11       1.492934234125e-12       2.459996042972e-13       0.000000000000e+00       1.144314077180e-15       3.652586193339e-16       1.216411876109e-17 
 1495       9.750872288599e-11       1.504850291880e-12       3.153959762093e-13       0.000000000000e+00       1.141168595265e-15       3.624968133612e-16       1.273197565351e-17 
 1496       9.706527737448e-11       1.517090263650e-12       3.834199091938e-13       0.000000000000e+00       1.138033437465e-15       3.597482261368e-16       1.329543231478e-17 
 1497       9.661818274611e-11       1.529646717711e-12       4.500547629132e-13       0.000000000000e+00       1.134908566687e-15       3.570132879082e-16       1.385444363470e-17 
 1498       9.616756639544e-11       1.542512177721e-12       5.152838321497e-13       0.000000000000e+00       1.131793945357e-15       3.542924309218e-16       1.440896434875e-17 
 1499       9.571355644094e-11       1.555679122647e-12       5.790903467102e-13       0.000000000000e+00       1.128689535415e-15       3.515860894261e-16       1.495894903785e-17 
 1500       9.525628172621e-11       1.569139986683e-12       6.414574713326e-13       0.000000000000e+00       1.125595298321e-15       3.488946996743e-16       1.550435212816e-17 
 1501       9.479587182119e-11       1.582887159177e-12       7.023683055911e-13       0.000000000000e+00       1.122511195047e-15       3.462186999283e-16       1.604512789088e-17 
 1502       9.433245702342e-11       1.596912984551e-12       7.618058838022e-13       0.000000000000e+00       1.119437186081e-15       3.435585304612e-16       1.658123044206e-17 
 1503       9.386616835925e-11       1.611209762226e-12       8.197531749298e-13       0.000000000000e+00       1.116373231423e-15       3.409146335606e-16       1.711261374236e-17 
 1504       9.339713758507e-11       1.625769746544e-12       8.761930824912e-13       0.000000000000e+00       1.113319290588e-15       3.382874535316e-16       1.763923159688e-17 
 1505       9.292549718853e-11       1.640585146691e-12       9.311084444629e-13       0.000000000000e+00       1.110275322597e-15       3.356774367005e-16       1.816103765492e-17 
 1506       9.245138038976e-11       1.655648126619e-12       9.844820331858e-13       0.000000000000e+00       1.107241285987e-15       3.330850314173e-16       1.867798540982e-17 
 1507       9.197492114263e-11       1.670950804969e-12       1.036296555271e-12       0.000000000000e+00       1.104217138799e-15       3.305106880590e-16       1.919002819870e-17 
 1508       9.149625413595e-11       1.686485254998e-12       1.086534651506e-12       0.000000000000e+00       1.101202838587e-15       3.279548590330e-16       1.969711920231e-17 
 1509       9.101551479470e-11       1.702243504495e-12       1.135178896760e-12       0.000000000000e+00       1.098198342407e-15       3.254179987801e-16       2.019921144478e-17 
 1510       9.053283928125e-11       1.718217535709e-12       1.182211799889e-12       0.000000000000e+00       1.095203606826e-15       3.229005637776e-16       2.069625779346e-17 
 1511       9.004836449661e-11       1.734399285269e-12       1.227615803642e-12       0.000000000000e+00       1.092218587913e-15       3.204030125424e-16       2.118821095866e-17 
 1512       8.956222808165e-11       1.750780644111e-12       1.271373284565e-12       0.000000000000e+00       1.089243241243e-15       3.179258056342e-16       2.167502349350e-17 
 1513       8.907456841830e-11       1.767353457394e-12       1.313466552912e-12       0.000000000000e+00       1.086277521893e-15       3.154694056586e-16       2.215664779367e-17 
 1514       8.858552463082e-11       1.784109524430e-12       1.353877852543e-12       0.000000000000e+00       1.083321384442e-15       3.130342772706e-16       2.263303609723e-17 
 1515       8.809523658698e-11       1.801040598604e-12       1.392589360836e-12       0.000000000000e+00       1.080374782972e-15       3.106208871771e-16       2.310414048441e-17 
 1516       8.760384489932e-11       1.818138387294e-12       1.429583188589e-12       0.000000000000e+00       1.077437671064e-15       3.082297041405e-16       2.356991287741e-17 
 1517       8.711149092639e-11       1.835394551799e-12       1.464841379927e-12       0.000000000000e+00       1.074510001797e-15       3.058611989817e-16       2.403030504021e-17 
 1518       8.661831677393e-11       1.852800707259e-12       1.498345912206e-12       0.000000000000e+00       1.071591727751e-15       3.035158445833e-16       2.448526857830e-17 
 1519       8.612445942754e-11       1.870348527652e-12       1.530083087325e-12       0.000000000000e+00       1.068682804908e-15       3.011938604361e-16       2.493476226999e-17 
 1520       8.563003308627e-11       1.888030062045e-12       1.560056752082e-12       0.000000000000e+00       1.065783204427e-15       2.988944435813e-16       2.537877413774e-17 
 1521       8.513514666135e-11       1.905837421236e-12       1.588275204936e-12       0.000000000000e+00       1.062892900981e-15       2.966165302691e-16       2.581729958890e-17 
 1522       8.463990963026e-11       1.923762672884e-12       1.614746816283e-12       0.000000000000e+00       1.060011868862e-15       2.943590507330e-16       2.625033410377e-17 
 1523       8.414443203766e-11       1.941797841436e-12       1.639480028597e-12       0.000000000000e+00       1.057140081979e-15       2.921209291793e-16       2.667787323577e-17 
 1524       8.364882449629e-11       1.959934908059e-12       1.662483356563e-12       0.000000000000e+00       1.054277513859e-15       2.899010837778e-16       2.709991261163e-17 
 1525       8.315319818791e-11       1.978165810564e-12       1.683765387207e-12       0.000000000000e+00       1.051424137641e-15       2.876984266509e-16       2.751644793150e-17 
 1526       8.265766486422e-11       1.996482443338e-12       1.703334780032e-12       0.000000000000e+00       1.048579926082e-15       2.855118638638e-16       2.792747496924e-17 
 1527       8.216233684778e-11       2.014876657270e-12       1.721200267153e-12       0.000000000000e+00       1.045744851553e-15       2.833402954143e-16       2.833298957247e-17 
 1528       8.166732703294e-11       2.033340259680e-12       1.737370653431e-12       0.000000000000e+00       1.042918886036e-15       2.811826152227e-16       2.873298766284e-17 
 1529       8.117274888673e-11       2.051865014248e-12       1.751854816604e-12       0.000000000000e+00       1.040102001127e-15       2.790377111216e-16       2.912746523618e-17 
 1530       8.067871644982e-11       2.070442640942e-12       1.764661707424e-12       0.000000000000e+00       1.037294168033e-15       2.769044648459e-16       2.951641836264e-17 
 1531       8.018534433745e-11       2.089064815945e-12       1.775800349789e-12       0.000000000000e+00       1.034495357573e-15       2.747817520226e-16       2.989984318692e-17 
 1532       7.969274774028e-11       2.107723171587e-12       1.785279840877e-12       0.000000000000e+00       1.031705540174e-15       2.726684421605e-16       3.027773592842e-17 
 1533       7.920104242542e-11       2.126409296268e-12       1.793109351282e-12       0.000000000000e+00       1.028924685874e-15       2.705633986403e-16       3.065009288139e-17 
 1534       7.871034473724e-11       2.145114734392e-12       1.799298125144e-12       0.000000000000e+00       1.026152764318e-15       2.684654787043e-16       3.101691041518e-17 
 1535       7.822077159837e-11       2.163830986292e-12       1.803855480289e-12       0.000000000000e+00       1.023389744760e-15       2.663735334464e-16       3.137818497433e-17 
 1536       7.773244051062e-11       2.182549508156e-12       1.806790808355e-12       0.000000000000e+00       1.020635596061e-15       2.642864078020e-16       3.173391307880e-17 
 1537       7.724546955583e-11       2.201261711963e-12       1.808113574931e-12       0.000000000000e+00       1.017890286686e-15       2.622029405377e-16       3.208409132414e-17 
 1538       7.675997739687e-11       2.219958965403e-12       1.807833319692e-12       0.000000000000e+00       1.015153784707e-15       2.601219642410e-16       3.242871638164e-17 
 1539       7.627608327855e-11       2.238632591811e-12       1.805959656527e-12       0.000000000000e+00       1.012426057801e-15       2.580423053109e-16       3.276778499855e-17 
 1540       7.579390702848e-11       2.257273870094e-12       1.802502273681e-12       0.000000000000e+00       1.009707073246e-15       2.559627839467e-16       3.310129399820e-17 
 1541       7.531356905809e-11       2.275874034656e-12       1.797470933880e-12       0.000000000000e+00       1.006996797925e-15       2.538822141389e-16       3.342924028022e-17 
 1542       7.483519036345e-11       2.294424275332e-12       1.790875474474e-12       0.000000000000e+00       1.004295198324e-15       2.517994036584e-16       3.375162082072e-17 
 1543       7.435889252627e-11       2.312915737311e-12       1.782725807561e-12       0.000000000000e+00       1.001602240528e-15       2.497131540466e-16       3.406843267242e-17 
 1544       7.388479771479e-11       2.331339521070e-12       1.773031920131e-12       0.000000000000e+00       9.989178902224e-16       2.476222606052e-16       3.437967296487e-17 
 1545       7.341302868471e-11       2.349686682296e-12       1.761803874192e-12       0.000000000000e+00       9.962421126945e-16       2.455255123860e-16       3.468533890460e-17 
 1546       7.294370878008e-11       2.367948231820e-12       1.749051806907e-12       0.000000000000e+00       9.935748728288e-16       2.434216921812e-16       3.498542777532e-17 
 1547       7.247696193427e-11       2.386115135540e-12       1.734785930730e-12       0.000000000000e+00       9.909161351083e-16       2.413095765126e-16       3.527993693809e-17 
 1548       7.201291267088e-11       2.404178314356e-12       1.719016533536e-12       0.000000000000e+00       9.882658636134e-16       2.391879356219e-16       3.556886383145e-17 
 1549       7.155168610463e-11       2.422128644090e-12       1.701753978756e-12       0.000000000000e+00       9.856240220208e-16       2.370555334605e-16       3.585220597169e-17 
 1550       7.109340794232e-11       2.439956955425e-12       1.683008705514e-12       0.000000000000e+00       9.829905736031e-16       2.349111276793e-16       3.612996095292e-17 
 1551       7.063820448374e-11       2.457654033820e-12       1.662791228754e-12       0.000000000000e+00       9.803654812277e-16       2.327534696186e-16       3.640212644733e-17 
 1552       7.018620262257e-11       2.475210619453e-12       1.641112139383e-12       0.000000000000e+00       9.777487073560e-16       2.305813042979e-16       3.666870020533e-17 
 1553       6.973752984734e-11       2.492617407136e-12       1.617982104396e-12       0.000000000000e+00       9.751402140429e-16       2.283933704060e-16       3.692968005570e-17 
 1554       6.929231424232e-11       2.509865046254e-12       1.593411867017e-12       0.000000000000e+00       9.725399629358e-16       2.261884002904e-16       3.718506390585e-17 
 1555       6.885068448846e-11       2.526944140684e-12       1.567412246829e-12       0.000000000000e+00       9.699479152737e-16       2.239651199478e-16       3.743484974188e-17 
 1556       6.841276986430e-11       2.543845248733e-12       1.539994139907e-12       0.000000000000e+00       9.673640318865e-16       2.217222490133e-16       3.767903562887e-17 
 1557       6.797870024691e-11       2.560558883058e-12       1.511168518956e-12       0.000000000000e+00       9.647882731945e-16       2.194585007508e-16       3.791761971097e-17 
 1558       6.754859186928e-11       2.577076353038e-12       1.480948595827e-12       0.000000000000e+00       9.622206023971e-16       2.171730077642e-16       3.815060257102e-17 
 1559       6.712250444444e-11       2.593392300666e-12       1.449356331011e-12       0.000000000000e+00       9.596609950760e-16       2.148666035243e-16       3.837799433313e-17 
 1560       6.670048364061e-11       2.609502188324e-12       1.416415985531e-12       0.000000000000e+00       9.571094296809e-16       2.125405528538e-16       3.859980762711e-17 
 1561       6.628257528841e-11       2.625401458472e-12       1.382151964343e-12       0.000000000000e+00       9.545658843467e-16       2.101961273093e-16       3.881605523545e-17 
 1562       6.586882538107e-11       2.641085533621e-12       1.346588816576e-12       0.000000000000e+00       9.520303368934e-16       2.078346051913e-16       3.902675009358e-17 
 1563       6.545928007467e-11       2.656549816300e-12       1.309751235775e-12       0.000000000000e+00       9.495027648250e-16       2.054572715559e-16       3.923190529017e-17 
 1564       6.505398568832e-11       2.671789689029e-12       1.271664060139e-12       0.000000000000e+00       9.469831453292e-16       2.030654182251e-16       3.943153406745e-17 
 1565       6.465298870441e-11       2.686800514287e-12       1.232352272763e-12       0.000000000000e+00       9.444714552763e-16       2.006603437980e-16       3.962564982147e-17 
 1566       6.425633576882e-11       2.701577634482e-12       1.191841001880e-12       0.000000000000e+00       9.419676712193e-16       1.982433536616e-16       3.981426610241e-17 
 1567       6.386407369114e-11       2.716116371921e-12       1.150155521097e-12       0.000000000000e+00       9.394717693924e-16       1.958157600018e-16       3.999739661486e-17 
 1568       6.347624944486e-11       2.730412028781e-12       1.107321249644e-12       0.000000000000e+00       9.369837257110e-16       1.933788818141e-16       4.017505521812e-17 
 1569       6.309291016765e-11       2.744459887080e-12       1.063363752605e-12       0.000000000000e+00       9.345035157708e-16       1.909340449149e-16       4.034725592651e-17 
 1570       6.271410316150e-11       2.758255208641e-12       1.018308741167e-12       0.000000000000e+00       9.320311148471e-16       1.884825819519e-16       4.051401290962e-17 
 1571       6.233987589301e-11       2.771793235072e-12       9.721820728542e-13       0.000000000000e+00       9.295664978945e-16       1.860258324151e-16       4.067534049264e-17 
 1572       6.197027599357e-11       2.785069187725e-12       9.250097517747e-13       0.000000000000e+00       9.271096395457e-16       1.835651426482e-16       4.083125315665e-17 
 1573       6.160535125959e-11       2.798078267675e-12       8.768179288566e-13       0.000000000000e+00       9.246605141116e-16       1.811018658588e-16       4.098176553889e-17 
 1574       6.124514965268e-11       2.810815655684e-12       8.276329020904e-13       0.000000000000e+00       9.222190955798e-16       1.786373621298e-16       4.112689243307e-17 
 1575       6.088971929995e-11       2.823276512175e-12       7.774811167700e-13       0.000000000000e+00       9.197853576147e-16       1.761729984299e-16       4.126664878966e-17 
 1576       6.053910849416e-11       2.835455977198e-12       7.263891657331e-13       0.000000000000e+00       9.173592735566e-16       1.737101486250e-16       4.140104971617e-17 
 1577       6.019336569394e-11       2.847349170404e-12       6.743837896017e-13       0.000000000000e+00       9.149408164209e-16       1.712501934887e-16       4.153011047749e-17 
 1578       5.985253952406e-11       2.858951191013e-12       6.214918770233e-13       0.000000000000e+00       9.125299588975e-16       1.687945207132e-16       4.165384649609e-17 
 1579       5.951667877560e-11       2.870257117782e-12       5.677404649112e-13       0.000000000000e+00       9.101266733505e-16       1.663445249205e-16       4.177227335242e-17 
 1580       5.918583240617e-11       2.881262008981e-12       5.131567386852e-13       0.000000000000e+00       9.077309318172e-16       1.639016076729e-16       4.188540678513e-17 
 1581       5.886004954017e-11       2.891960902355e-12       4.577680325128e-13       0.000000000000e+00       9.053427060076e-16       1.614671774843e-16       4.199326269138e-17 
 1582       5.853937946895e-11       2.902348815100e-12       4.016018295494e-13       0.000000000000e+00       9.029619673036e-16       1.590426498309e-16       4.209585712716e-17 
 1583       5.822387165108e-11       2.912420743832e-12       3.446857621791e-13       0.000000000000e+00       9.005886867589e-16       1.566294471618e-16       4.219320630752e-17 
 1584       5.791357571254e-11       2.922171664553e-12       2.870476122559e-13       0.000000000000e+00       8.982228350974e-16       1.542289989107e-16       4.228532660695e-17 
 1585       5.760854144694e-11       2.931596532628e-12       2.287153113437e-13       0.000000000000e+00       8.958643827136e-16       1.518427415058e-16       4.237223455959e-17 
 1586       5.730881881574e-11       2.940690282746e-12       1.697169409575e-13       0.000000000000e+00       8.935132996712e-16       1.494721183817e-16       4.245394685957e-17 
 1587       5.701445794849e-11       2.949447828899e-12       1.100807328038e-13       0.000000000000e+00       8.911695557030e-16       1.471185799893e-16       4.253048036129e-17 
 1588       5.672550914302e-11       2.957864064347e-12       4.983506902178e-14       0.000000000000e+00       8.888331202098e-16       1.447835838076e-16       4.260185207972e-17 
 1589       5.644202286565e-11       2.965933861587e-12      -1.099151757650e-14       0.000000000000e+00       8.865039622600e-16       1.424685943540e-16       4.266807919068e-17 
 1590       5.616404975144e-11       2.973652072327e-12      -7.237034326508e-14       0.000000000000e+00       8.841820505891e-16       1.401750831953e-16       4.272917903113e-17 
 1591       5.589164060441e-11       2.981013527452e-12      -1.342725731635e-13       0.000000000000e+00       8.818673535986e-16       1.379045289590e-16       4.278516909949e-17 
 1592       5.562484639772e-11       2.988013036997e-12      -1.966692209959e-13       0.000000000000e+00       8.795598393560e-16       1.356584173436e-16       4.283606705590e-17 
 1593       5.536371827391e-11       2.994645390117e-12      -2.595311488507e-13       0.000000000000e+00       8.772594755936e-16       1.334382411300e-16       4.288189072253e-17 
 1594       5.510830754514e-11       3.000905355052e-12      -3.228290669395e-13       0.000000000000e+00       8.749662297081e-16       1.312455001920e-16       4.292265808387e-17 
 1595       5.485866569336e-11       3.006787679103e-12      -3.865335333565e-13       0.000000000000e+00       8.726800687599e-16       1.290817015074e-16       4.295838728702e-17 
 1596       5.461484437058e-11       3.012287088601e-12      -4.506149538377e-13       0.000000000000e+00       8.704009594727e-16       1.269483591692e-16       4.298909664198e-17 
 1597       5.437688166769e-11       3.017399326022e-12      -5.150444635344e-13       0.000000000000e+00       8.681288708522e-16       1.248466637839e-16       4.301480648032e-17 
 1598       5.414476078302e-11       3.022124271805e-12      -5.797965816513e-13       0.000000000000e+00       8.658637820706e-16       1.227764873357e-16       4.303554474912e-17 
