# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1300       9.783024117076e-11       4.116861439994e-12      -4.320909456849e-12       1.131215306596e-14       2.012178197646e-15       4.423656087644e-16      -9.799378164625e-17 
 1301       9.773369559316e-11       4.115889014234e-12      -4.414074935162e-12       1.130364590194e-14       2.005981413290e-15       4.446788224306e-16      -9.795015042134e-17 
 1302       9.764474152521e-11       4.114423945154e-12      -4.506880944226e-12       1.129522721238e-14       1.999807912632e-15       4.469493672400e-16      -9.789771152020e-17 
 1303       9.756331248365e-11       4.112467924527e-12      -4.599288765057e-12       1.128689753927e-14       1.993657596676e-15       4.491803021790e-16      -9.783643348480e-17 
 1304       9.748934140767e-11       4.110022664749e-12      -4.691259452444e-12       1.127865742523e-14       1.987530364972e-15       4.513747060024e-16      -9.776628484492e-17 
 1305       9.742276065769e-11       4.107089898893e-12      -4.782753834530e-12       1.127050741346e-14       1.981426115608e-15       4.535356772724e-16      -9.768723411814e-17 
 1306       9.736350201410e-11       4.103671380748e-12      -4.873732512385e-12       1.126244804777e-14       1.975344745213e-15       4.556663343971e-16      -9.759924981001e-17 
 1307       9.731149667606e-11       4.099768884867e-12      -4.964155859581e-12       1.125447987258e-14       1.969286148948e-15       4.577698156689e-16      -9.750230041411e-17 
 1308       9.726667526031e-11       4.095384206614e-12      -5.053984021766e-12       1.124660343291e-14       1.963250220504e-15       4.598492793031e-16      -9.739635441213e-17 
 1309       9.722896779990e-11       4.090519162209e-12      -5.143176916240e-12       1.123881927439e-14       1.957236852101e-15       4.619079034768e-16      -9.728138027397e-17 
 1310       9.719830374303e-11       4.085175588776e-12      -5.231694231530e-12       1.123112794324e-14       1.951245934482e-15       4.639488863668e-16      -9.715734645783e-17 
 1311       9.717461195176e-11       4.079355344384e-12      -5.319495426964e-12       1.122352998629e-14       1.945277356910e-15       4.659754461888e-16      -9.702422141030e-17 
 1312       9.715782070085e-11       4.073060308099e-12      -5.406539732246e-12       1.121602595096e-14       1.939331007164e-15       4.679908212355e-16      -9.688197356645e-17 
 1313       9.714785767652e-11       4.066292380027e-12      -5.492786147030e-12       1.120861638528e-14       1.933406771537e-15       4.699982699153e-16      -9.673057134989e-17 
 1314       9.714464997522e-11       4.059053481360e-12      -5.578193440497e-12       1.120130183788e-14       1.927504534832e-15       4.720010707912e-16      -9.656998317293e-17 
 1315       9.714812410245e-11       4.051345554420e-12      -5.662720150929e-12       1.119408285796e-14       1.921624180359e-15       4.740025226185e-16      -9.640017743660e-17 
 1316       9.715820597148e-11       4.043170562711e-12      -5.746324585282e-12       1.118695999535e-14       1.915765589929e-15       4.760059443844e-16      -9.622112253075e-17 
 1317       9.717482090219e-11       4.034530490959e-12      -5.828964818764e-12       1.117993380045e-14       1.909928643854e-15       4.780146753457e-16      -9.603278683419e-17 
 1318       9.719789361981e-11       4.025427345160e-12      -5.910598694407e-12       1.117300482427e-14       1.904113220942e-15       4.800320750678e-16      -9.583513871472e-17 
 1319       9.722734825371e-11       4.015863152628e-12      -5.991183822643e-12       1.116617361841e-14       1.898319198492e-15       4.820615234632e-16      -9.562814652925e-17 
 1320       9.726310833621e-11       4.005839962037e-12      -6.070677580880e-12       1.115944073505e-14       1.892546452293e-15       4.841064208300e-16      -9.541177862388e-17 
 1321       9.730509680133e-11       3.995359843471e-12      -6.149037113074e-12       1.115280672698e-14       1.886794856621e-15       4.861701878903e-16      -9.518600333399e-17 
 1322       9.735323598356e-11       3.984424888466e-12      -6.226219329308e-12       1.114627214756e-14       1.881064284232e-15       4.882562658291e-16      -9.495078898434e-17 
 1323       9.740744761669e-11       3.973037210061e-12      -6.302180905361e-12       1.113983755077e-14       1.875354606360e-15       4.903681163326e-16      -9.470610388915e-17 
 1324       9.746764487938e-11       3.961199754100e-12      -6.376883046625e-12       1.113350323295e-14       1.869665704387e-15       4.925080986746e-16      -9.445193385320e-17 
 1325       9.753370843828e-11       3.948918742868e-12      -6.450305838256e-12       1.112726845525e-14       1.863997504975e-15       4.946740873284e-16      -9.418833488651e-17 
 1326       9.760551013796e-11       3.936201258535e-12      -6.522434052646e-12       1.112113221259e-14       1.858349945315e-15       4.968628170788e-16      -9.391538107199e-17 
 1327       9.768292092828e-11       3.923054434443e-12      -6.593252399369e-12       1.111509349113e-14       1.852722961485e-15       4.990710025473e-16      -9.363314711854e-17 
 1328       9.776581086263e-11       3.909485455209e-12      -6.662745525080e-12       1.110915126818e-14       1.847116488450e-15       5.012953381539e-16      -9.334170836229e-17 
 1329       9.785404909618e-11       3.895501556828e-12      -6.730898013414e-12       1.110330451224e-14       1.841530460058e-15       5.035324980785e-16      -9.304114076794e-17 
 1330       9.794750388412e-11       3.881110026768e-12      -6.797694384891e-12       1.109755218293e-14       1.835964809040e-15       5.057791362233e-16      -9.273152093001e-17 
 1331       9.804604257986e-11       3.866318204081e-12      -6.863119096810e-12       1.109189323103e-14       1.830419467001e-15       5.080318861739e-16      -9.241292607414e-17 
 1332       9.814953163334e-11       3.851133479496e-12      -6.927156543159e-12       1.108632659838e-14       1.824894364426e-15       5.102873611612e-16      -9.208543405838e-17 
 1333       9.825783658917e-11       3.835563295525e-12      -6.989791054506e-12       1.108085121796e-14       1.819389430672e-15       5.125421540234e-16      -9.174912337448e-17 
 1334       9.837082208497e-11       3.819615146564e-12      -7.051006897908e-12       1.107546601379e-14       1.813904593964e-15       5.147928371677e-16      -9.140407314916e-17 
 1335       9.848835184952e-11       3.803296578992e-12      -7.110788276804e-12       1.107016990096e-14       1.808439781397e-15       5.170359625315e-16      -9.105036314539e-17 
 1336       9.861028870104e-11       3.786615191277e-12      -7.169119330925e-12       1.106496178556e-14       1.802994918931e-15       5.192680615449e-16      -9.068807376372e-17 
 1337       9.873649454544e-11       3.769578634074e-12      -7.225984136184e-12       1.105984056474e-14       1.797569931386e-15       5.214856450919e-16      -9.031728604353e-17 
 1338       9.886683037451e-11       3.752194610326e-12      -7.281366704587e-12       1.105480512662e-14       1.792164742444e-15       5.236852034725e-16      -8.993808166431e-17 
 1339       9.900115626421e-11       3.734470875368e-12      -7.335250984126e-12       1.104985435030e-14       1.786779274644e-15       5.258632063640e-16      -8.955054294698e-17 
 1340       9.913933137286e-11       3.716415237026e-12      -7.387620858684e-12       1.104498710585e-14       1.781413449377e-15       5.280161027833e-16      -8.915475285515e-17 
 1341       9.928121393941e-11       3.698035555722e-12      -7.438460147934e-12       1.104020225426e-14       1.776067186889e-15       5.301403210481e-16      -8.875079499642e-17 
 1342       9.942666128166e-11       3.679339744573e-12      -7.487752607241e-12       1.103549864747e-14       1.770740406272e-15       5.322322687391e-16      -8.833875362366e-17 
 1343       9.957552979450e-11       3.660335769489e-12      -7.535481927561e-12       1.103087512829e-14       1.765433025466e-15       5.342883326615e-16      -8.791871363629e-17 
 1344       9.972767494817e-11       3.641031649283e-12      -7.581631735345e-12       1.102633053045e-14       1.760144961254e-15       5.363048788065e-16      -8.749076058158e-17 
 1345       9.988295128644e-11       3.621435455765e-12      -7.626185592433e-12       1.102186367853e-14       1.754876129261e-15       5.382782523137e-16      -8.705498065594e-17 
 1346       1.000412124249e-10       3.601555313847e-12      -7.669126995963e-12       1.101747338794e-14       1.749626443950e-15       5.402047774322e-16      -8.661146070619e-17 
 1347       1.002023110492e-10       3.581399401644e-12      -7.710439378268e-12       1.101315846494e-14       1.744395818618e-15       5.420807574826e-16      -8.616028823084e-17 
 1348       1.003660989133e-10       3.560975950573e-12      -7.750106106774e-12       1.100891770661e-14       1.739184165396e-15       5.439024748189e-16      -8.570155138143e-17 
 1349       1.005324268375e-10       3.540293245460e-12      -7.788110483905e-12       1.100474990080e-14       1.733991395248e-15       5.456661907898e-16      -8.523533896373e-17 
 1350       1.007011447070e-10       3.519359624635e-12      -7.824435746983e-12       1.100065382615e-14       1.728817417961e-15       5.473681457011e-16      -8.476174043910e-17 
 1351       1.008721014701e-10       3.498183480039e-12      -7.859065068126e-12       1.099662825203e-14       1.723662142152e-15       5.490045587766e-16      -8.428084592576e-17 
 1352       1.010451451360e-10       3.476773257320e-12      -7.891981554153e-12       1.099267193857e-14       1.718525475255e-15       5.505716281206e-16      -8.379274620004e-17 
 1353       1.012201227737e-10       3.455137455942e-12      -7.923168246479e-12       1.098878363661e-14       1.713407323529e-15       5.520655306792e-16      -8.329753269772e-17 
 1354       1.013968805097e-10       3.433284629278e-12      -7.952608121022e-12       1.098496208769e-14       1.708307592046e-15       5.534824222023e-16      -8.279529751528e-17 
 1355       1.015752635265e-10       3.411223384716e-12      -7.980284088100e-12       1.098120602403e-14       1.703226184695e-15       5.548184372051e-16      -8.228613341119e-17 
 1356       1.017551160607e-10       3.388962383763e-12      -8.006178992333e-12       1.097751416851e-14       1.698163004176e-15       5.560696889300e-16      -8.177013380720e-17 
 1357       1.019362814014e-10       3.366510342140e-12      -8.030275612542e-12       1.097388523465e-14       1.693117951996e-15       5.572322693082e-16      -8.124739278966e-17 
 1358       1.021186018884e-10       3.343876029889e-12      -8.052556661652e-12       1.097031792660e-14       1.688090928472e-15       5.583022489217e-16      -8.071800511074e-17 
 1359       1.023019189102e-10       3.321068271470e-12      -8.073004786592e-12       1.096681093912e-14       1.683081832721e-15       5.592756769647e-16      -8.018206618978e-17 
 1360       1.024860729025e-10       3.298095945868e-12      -8.091602568195e-12       1.096336295754e-14       1.678090562665e-15       5.601485812057e-16      -7.963967211453e-17 
 1361       1.026709033464e-10       3.274967986690e-12      -8.108332521099e-12       1.095997265778e-14       1.673117015022e-15       5.609169679489e-16      -7.909091964247e-17 
 1362       1.028562487667e-10       3.251693382267e-12      -8.123177093650e-12       1.095663870629e-14       1.668161085305e-15       5.615768219961e-16      -7.853590620208e-17 
 1363       1.030419546562e-10       3.228281001197e-12      -8.136123371451e-12       1.095335969603e-14       1.663222677129e-15       5.621253653355e-16      -7.797472756830e-17 
 1364       1.032278973466e-10       3.204739066712e-12      -8.147177243443e-12       1.095013395357e-14       1.658301730244e-15       5.625648480606e-16      -7.740747085912e-17 
 1365       1.034139603904e-10       3.181075676873e-12      -8.156349387607e-12       1.094695972986e-14       1.653398192793e-15       5.628987980449e-16      -7.683422146639e-17 
 1366       1.036000266565e-10       3.157298978707e-12      -8.163650581302e-12       1.094383526405e-14       1.648512012034e-15       5.631307659482e-16      -7.625506537601e-17 
 1367       1.037859783290e-10       3.133417168303e-12      -8.169091701475e-12       1.094075878352e-14       1.643643134337e-15       5.632643252596e-16      -7.567008916905e-17 
 1368       1.039716969059e-10       3.109438490892e-12      -8.172683724858e-12       1.093772850378e-14       1.638791505183e-15       5.633030723402e-16      -7.507938002288e-17 
 1369       1.041570631978e-10       3.085371240949e-12      -8.174437728177e-12       1.093474262852e-14       1.633957069157e-15       5.632506264661e-16      -7.448302571231e-17 
 1370       1.043419573265e-10       3.061223762273e-12      -8.174364888356e-12       1.093179934952e-14       1.629139769952e-15       5.631106298719e-16      -7.388111461074e-17 
 1371       1.045262587244e-10       3.037004448084e-12      -8.172476482720e-12       1.092889684670e-14       1.624339550364e-15       5.628867477930e-16      -7.327373569126e-17 
 1372       1.047098461324e-10       3.012721741111e-12      -8.168783889201e-12       1.092603328802e-14       1.619556352291e-15       5.625826685090e-16      -7.266097852784e-17 
 1373       1.048925975992e-10       2.988384133680e-12      -8.163298586539e-12       1.092320682952e-14       1.614790116729e-15       5.622021033866e-16      -7.204293329643e-17 
 1374       1.050743904798e-10       2.964000167808e-12      -8.156032154491e-12       1.092041561526e-14       1.610040783772e-15       5.617487869225e-16      -7.141969077607e-17 
 1375       1.052551014345e-10       2.939578435292e-12      -8.146996274033e-12       1.091765777733e-14       1.605308292609e-15       5.612264767866e-16      -7.079134235012e-17 
 1376       1.054346064273e-10       2.915127577796e-12      -8.136202727561e-12       1.091493143578e-14       1.600592581521e-15       5.606389538647e-16      -7.015798000728e-17 
 1377       1.056127807249e-10       2.890656286948e-12      -8.123663399104e-12       1.091223469865e-14       1.595893587882e-15       5.599900223017e-16      -6.951969634282e-17 
 1378       1.057894988954e-10       2.866173304422e-12      -8.109390274518e-12       1.090956566190e-14       1.591211248155e-15       5.592835095444e-16      -6.887658455966e-17 
 1379       1.059646348071e-10       2.841687422035e-12      -8.093395441698e-12       1.090692240943e-14       1.586545497887e-15       5.585232663848e-16      -6.822873846953e-17 
 1380       1.061380616271e-10       2.817207481833e-12      -8.075691090780e-12       1.090430301302e-14       1.581896271713e-15       5.577131670027e-16      -6.757625249412e-17 
 1381       1.063096518201e-10       2.792742376184e-12      -8.056289514343e-12       1.090170553233e-14       1.577263503350e-15       5.568571090091e-16      -6.691922166617e-17 
 1382       1.064792771472e-10       2.768301047866e-12      -8.035203107617e-12       1.089912801487e-14       1.572647125595e-15       5.559590134886e-16      -6.625774163066e-17 
 1383       1.066468086646e-10       2.743892490159e-12      -8.012444368686e-12       1.089656849599e-14       1.568047070323e-15       5.550228250431e-16      -6.559190864590e-17 
 1384       1.068121167225e-10       2.719525746934e-12      -7.988025898691e-12       1.089402499882e-14       1.563463268489e-15       5.540525118343e-16      -6.492181958471e-17 
 1385       1.069750709636e-10       2.695209912744e-12      -7.961960402035e-12       1.089149553430e-14       1.558895650117e-15       5.530520656268e-16      -6.424757193551e-17 
 1386       1.071355403220e-10       2.670954132913e-12      -7.934260686590e-12       1.088897810111e-14       1.554344144310e-15       5.520255018311e-16      -6.356926380351e-17 
 1387       1.072933930220e-10       2.646767603626e-12      -7.904939663897e-12       1.088647068569e-14       1.549808679236e-15       5.509768595466e-16      -6.288699391180e-17 
 1388       1.074484965766e-10       2.622659572024e-12      -7.874010349374e-12       1.088397126216e-14       1.545289182133e-15       5.499102016047e-16      -6.220086160251e-17 
 1389       1.076007177866e-10       2.598639336288e-12      -7.841485862516e-12       1.088147779238e-14       1.540785579308e-15       5.488296146114e-16      -6.151096683792e-17 
 1390       1.077499227390e-10       2.574716245730e-12      -7.807379427105e-12       1.087898822582e-14       1.536297796128e-15       5.477392089908e-16      -6.081741020165e-17 
 1391       1.078959768060e-10       2.550899700888e-12      -7.771704371411e-12       1.087650049965e-14       1.531825757024e-15       5.466431190278e-16      -6.012029289975e-17 
 1392       1.080387446437e-10       2.527199153612e-12      -7.734474128395e-12       1.087401253864e-14       1.527369385489e-15       5.455455029109e-16      -5.941971676183e-17 
 1393       1.081780901908e-10       2.503624107154e-12      -7.695702235918e-12       1.087152225516e-14       1.522928604071e-15       5.444505427758e-16      -5.871578424225e-17 
 1394       1.083138766672e-10       2.480184116262e-12      -7.655402336940e-12       1.086902754917e-14       1.518503334375e-15       5.433624447477e-16      -5.800859842121e-17 
 1395       1.084459665732e-10       2.456888787265e-12      -7.613588179727e-12       1.086652630816e-14       1.514093497061e-15       5.422854389846e-16      -5.729826300588e-17 
 1396       1.085742216877e-10       2.433747778168e-12      -7.570273618058e-12       1.086401640718e-14       1.509699011840e-15       5.412237797204e-16      -5.658488233158e-17 
 1397       1.086985030674e-10       2.410770798740e-12      -7.525472611422e-12       1.086149570879e-14       1.505319797472e-15       5.401817453077e-16      -5.586856136288e-17 
 1398       1.088186710452e-10       2.387967610604e-12      -7.479199225231e-12       1.085896206301e-14       1.500955771765e-15       5.391636382608e-16      -5.514940569475e-17 
 1399       1.089345852291e-10       2.365348027326e-12      -7.431467631018e-12       1.085641330736e-14       1.496606851575e-15       5.381737852988e-16      -5.442752155371e-17 
 1400       1.090461045011e-10       2.342921914508e-12      -7.382292106644e-12       1.085384726677e-14       1.492272952799e-15       5.372165373885e-16      -5.370301579892e-17 
 1401       1.091530870157e-10       2.320699189879e-12      -7.331687036502e-12       1.085126175362e-14       1.487953990377e-15       5.362962697873e-16      -5.297599592338e-17 
 1402       1.092554071141e-10       2.298688889969e-12      -7.279668984638e-12       1.084865470845e-14       1.483649885730e-15       5.354161964957e-16      -5.224656868376e-17 
 1403       1.093530062626e-10       2.276896359313e-12      -7.226262937367e-12       1.084602462399e-14       1.479360589179e-15       5.345747999976e-16      -5.151483597212e-17 
 1404       1.094458426428e-10       2.255326032111e-12      -7.171496126178e-12       1.084337012553e-14       1.475086057757e-15       5.337693643652e-16      -5.078089890340e-17 
 1405       1.095338742847e-10       2.233982363013e-12      -7.115395961057e-12       1.084068983052e-14       1.470826247787e-15       5.329971574408e-16      -5.004485918385e-17 
 1406       1.096170590662e-10       2.212869827149e-12      -7.057990030816e-12       1.083798234856e-14       1.466581114877e-15       5.322554308084e-16      -4.930681911205e-17 
 1407       1.096953547127e-10       2.191992920167e-12      -6.999306103426e-12       1.083524628137e-14       1.462350613922e-15       5.315414197636e-16      -4.856688157996e-17 
 1408       1.097687187975e-10       2.171356158263e-12      -6.939372126347e-12       1.083248022281e-14       1.458134699101e-15       5.308523432847e-16      -4.782515007402e-17 
 1409       1.098371087410e-10       2.150964078214e-12      -6.878216226859e-12       1.082968275883e-14       1.453933323874e-15       5.301854040029e-16      -4.708172867614e-17 
 1410       1.099004818105e-10       2.130821237415e-12      -6.815866712390e-12       1.082685246747e-14       1.449746440984e-15       5.295377881734e-16      -4.633672206480e-17 
 1411       1.099587951204e-10       2.110932213906e-12      -6.752352070851e-12       1.082398791886e-14       1.445574002451e-15       5.289066656461e-16      -4.559023551607e-17 
 1412       1.100120056317e-10       2.091301606414e-12      -6.687700970966e-12       1.082108767516e-14       1.441415959574e-15       5.282891898356e-16      -4.484237490470e-17 
 1413       1.100600701518e-10       2.071934034376e-12      -6.621942262600e-12       1.081815029062e-14       1.437272262927e-15       5.276824976928e-16      -4.409324670514e-17 
 1414       1.101029453341e-10       2.052834137980e-12      -6.555104977091e-12       1.081517431149e-14       1.433142862358e-15       5.270837096747e-16      -4.334295799259e-17 
 1415       1.101405876784e-10       2.034006578198e-12      -6.487218327585e-12       1.081215827605e-14       1.429027706989e-15       5.264899297156e-16      -4.259161644410e-17 
 1416       1.101729535298e-10       2.015456036812e-12      -6.418311709358e-12       1.080910071459e-14       1.424926745212e-15       5.258982451975e-16      -4.183933033956e-17 
 1417       1.101999990792e-10       1.997187216456e-12      -6.348414700156e-12       1.080600014939e-14       1.420839924689e-15       5.253057269210e-16      -4.108620856279e-17 
 1418       1.102216803627e-10       1.979204840646e-12      -6.277557060521e-12       1.080285509470e-14       1.416767192350e-15       5.247094290756e-16      -4.033236060260e-17 
 1419       1.102379532617e-10       1.961513653809e-12      -6.205768734122e-12       1.079966405674e-14       1.412708494390e-15       5.241063892107e-16      -3.957789655382e-17 
 1420       1.102487735022e-10       1.944118421324e-12      -6.133079848087e-12       1.079642553368e-14       1.408663776271e-15       5.234936282060e-16      -3.882292711834e-17 
 1421       1.102540966550e-10       1.927023929549e-12      -6.059520713331e-12       1.079313801562e-14       1.404632982716e-15       5.228681502424e-16      -3.806756360621e-17 
 1422       1.102538781353e-10       1.910234985859e-12      -5.985121824893e-12       1.078979998457e-14       1.400616057709e-15       5.222269427725e-16      -3.731191793666e-17 
 1423       1.102480732027e-10       1.893756418674e-12      -5.909913862259e-12       1.078640991447e-14       1.396612944497e-15       5.215669764911e-16      -3.655610263916e-17 
 1424       1.102366369605e-10       1.877593077498e-12      -5.833927689700e-12       1.078296627113e-14       1.392623585582e-15       5.208852053064e-16      -3.580023085446e-17 
 1425       1.102195243561e-10       1.861749832947e-12      -5.757194356596e-12       1.077946751226e-14       1.388647922724e-15       5.201785663101e-16      -3.504441633568e-17 
 1426       1.101966901801e-10       1.846231576786e-12      -5.679745097773e-12       1.077591208741e-14       1.384685896937e-15       5.194439797481e-16      -3.428877344930e-17 
 1427       1.101680890667e-10       1.831043221961e-12      -5.601611333830e-12       1.077229843800e-14       1.380737448490e-15       5.186783489916e-16      -3.353341717629e-17 
 1428       1.101336754932e-10       1.816189702633e-12      -5.522824671470e-12       1.076862499726e-14       1.376802516903e-15       5.178785605074e-16      -3.277846311310e-17 
 1429       1.100934037797e-10       1.801675974208e-12      -5.443416903834e-12       1.076489019028e-14       1.372881040946e-15       5.170414838286e-16      -3.202402747275e-17 
 1430       1.100472280892e-10       1.787507013376e-12      -5.363420010827e-12       1.076109243393e-14       1.368972958637e-15       5.161639715253e-16      -3.127022708584e-17 
 1431       1.099951024268e-10       1.773687818138e-12      -5.282866159452e-12       1.075723013687e-14       1.365078207243e-15       5.152428591752e-16      -3.051717940167e-17 
 1432       1.099369806402e-10       1.760223407845e-12      -5.201787704141e-12       1.075330169955e-14       1.361196723274e-15       5.142749653344e-16      -2.976500248923e-17 
 1433       1.098728164190e-10       1.747118823227e-12      -5.120217187084e-12       1.074930551419e-14       1.357328442484e-15       5.132570915080e-16      -2.901381503828e-17 
 1434       1.098025632945e-10       1.734379126427e-12      -5.038187338560e-12       1.074523996474e-14       1.353473299872e-15       5.121860221205e-16      -2.826373636041e-17 
 1435       1.097261746397e-10       1.722009401039e-12      -4.955731077270e-12       1.074110342692e-14       1.349631229673e-15       5.110585244869e-16      -2.751488639008e-17 
 1436       1.096436036690e-10       1.710014752133e-12      -4.872881510665e-12       1.073689426813e-14       1.345802165365e-15       5.098713487831e-16      -2.676738568566e-17 
 1437       1.095548034378e-10       1.698400306294e-12      -4.789671935279e-12       1.073261084752e-14       1.341986039661e-15       5.086212280166e-16      -2.602135543053e-17 
 1438       1.094597268426e-10       1.687171211656e-12      -4.706135837059e-12       1.072825151590e-14       1.338182784511e-15       5.073048779971e-16      -2.527691743406e-17 
 1439       1.093583266205e-10       1.676332637931e-12      -4.622306891694e-12       1.072381461579e-14       1.334392331097e-15       5.059189973072e-16      -2.453419413274e-17 
 1440       1.092505553491e-10       1.665889776445e-12      -4.538218964949e-12       1.071929848135e-14       1.330614609837e-15       5.044602672731e-16      -2.379330859117e-17 
 1441       1.091363807175e-10       1.655846763855e-12      -4.453904805577e-12       1.071470167766e-14       1.326849556354e-15       5.029262253071e-16      -2.305437067873e-17 
 1442       1.090158315081e-10       1.646203441289e-12      -4.369392108882e-12       1.071002372119e-14       1.323097129489e-15       5.013178946905e-16      -2.231743544376e-17 
 1443       1.088889520814e-10       1.636958562377e-12      -4.284707413861e-12       1.070526436657e-14       1.319357293469e-15       4.996371814225e-16      -2.158254431899e-17 
 1444       1.087557871470e-10       1.628110866559e-12      -4.199877407256e-12       1.070042336805e-14       1.315630011946e-15       4.978860032914e-16      -2.084973890788e-17 
 1445       1.086163817650e-10       1.619659079053e-12      -4.114928923801e-12       1.069550047946e-14       1.311915247999e-15       4.960662898955e-16      -2.011906098489e-17 
 1446       1.084707813461e-10       1.611601910826e-12      -4.029888946488e-12       1.069049545426e-14       1.308212964130e-15       4.941799826642e-16      -1.939055249570e-17 
 1447       1.083190316527e-10       1.603938058564e-12      -3.944784606811e-12       1.068540804549e-14       1.304523122260e-15       4.922290348794e-16      -1.866425555753e-17 
 1448       1.081611787993e-10       1.596666204648e-12      -3.859643185032e-12       1.068023800577e-14       1.300845683734e-15       4.902154116962e-16      -1.794021245930e-17 
 1449       1.079972692532e-10       1.589785017119e-12      -3.774492110428e-12       1.067498508734e-14       1.297180609314e-15       4.881410901643e-16      -1.721846566199e-17 
 1450       1.078273498354e-10       1.583293149654e-12      -3.689358961549e-12       1.066964904204e-14       1.293527859182e-15       4.860080592489e-16      -1.649905779881e-17 
 1451       1.076514677208e-10       1.577189241533e-12      -3.604271466476e-12       1.066422962128e-14       1.289887392936e-15       4.838183198520e-16      -1.578203167550e-17 
 1452       1.074696704392e-10       1.571471917613e-12      -3.519257503073e-12       1.065872657610e-14       1.286259169589e-15       4.815738848331e-16      -1.506743027055e-17 
 1453       1.072820058761e-10       1.566139788300e-12      -3.434345099243e-12       1.065313965711e-14       1.282643147569e-15       4.792767790307e-16      -1.435529673550e-17 
 1454       1.070885222728e-10       1.561191449515e-12      -3.349562433184e-12       1.064746861452e-14       1.279039284717e-15       4.769290392834e-16      -1.364567439517e-17 
 1455       1.068892682278e-10       1.556625482672e-12      -3.264937833645e-12       1.064171319815e-14       1.275447538286e-15       4.745327144507e-16      -1.293860674789e-17 
 1456       1.066842926968e-10       1.552440454642e-12      -3.180499780178e-12       1.063587315740e-14       1.271867864939e-15       4.720898654341e-16      -1.223413746579e-17 
 1457       1.064736449937e-10       1.548634917731e-12      -3.096276903397e-12       1.062994824127e-14       1.268300220749e-15       4.696025651986e-16      -1.153231039507e-17 
 1458       1.062573747912e-10       1.545207409645e-12      -3.012297985232e-12       1.062393819834e-14       1.264744561197e-15       4.670728987935e-16      -1.083316955618e-17 
 1459       1.060355321216e-10       1.542156453467e-12      -2.928591959185e-12       1.061784277682e-14       1.261200841169e-15       4.645029633733e-16      -1.013675914415e-17 
 1460       1.058081673771e-10       1.539480557621e-12      -2.845187910581e-12       1.061166172447e-14       1.257669014959e-15       4.618948682192e-16      -9.443123528819e-18 
 1461       1.055753313109e-10       1.537178215852e-12      -2.762115076830e-12       1.060539478868e-14       1.254149036264e-15       4.592507347600e-16      -8.752307255077e-18 
 1462       1.053370750376e-10       1.535247907188e-12      -2.679402847679e-12       1.059904171640e-14       1.250640858183e-15       4.565726965933e-16      -8.064355043130e-18 
 1463       1.050934500337e-10       1.533688095917e-12      -2.597080765465e-12       1.059260225421e-14       1.247144433219e-15       4.538628995062e-16      -7.379311788756e-18 
 1464       1.048445081388e-10       1.532497231557e-12      -2.515178525375e-12       1.058607614824e-14       1.243659713273e-15       4.511235014971e-16      -6.697222563556e-18 
 1465       1.045903015558e-10       1.531673748826e-12      -2.433725975699e-12       1.057946314424e-14       1.240186649648e-15       4.483566727961e-16      -6.018132615211e-18 
 1466       1.043308828516e-10       1.531216067614e-12      -2.352753118082e-12       1.057276298756e-14       1.236725193042e-15       4.455645958865e-16      -5.342087367733e-18 
 1467       1.040663049581e-10       1.531122592954e-12      -2.272290107787e-12       1.056597542310e-14       1.233275293552e-15       4.427494655259e-16      -4.669132421723e-18 
 1468       1.037966211723e-10       1.531391714992e-12      -2.192367253943e-12       1.055910019540e-14       1.229836900668e-15       4.399134887669e-16      -3.999313554621e-18 
 1469       1.035218851576e-10       1.532021808959e-12      -2.113015019804e-12       1.055213704855e-14       1.226409963276e-15       4.370588849787e-16      -3.332676720967e-18 
 1470       1.032421509441e-10       1.533011235143e-12      -2.034264023004e-12       1.054508572627e-14       1.222994429654e-15       4.341878858679e-16      -2.669268052648e-18 
 1471       1.029574729291e-10       1.534358338859e-12      -1.956145035810e-12       1.053794597183e-14       1.219590247473e-15       4.313027354998e-16      -2.009133859159e-18 
 1472       1.026679058782e-10       1.536061450421e-12      -1.878688985381e-12       1.053071752811e-14       1.216197363792e-15       4.284056903190e-16      -1.352320627853e-18 
 1473       1.023735049257e-10       1.538118885111e-12      -1.801926954020e-12       1.052340013758e-14       1.212815725061e-15       4.254990191713e-16      -6.988750241975e-19 
 1474       1.020743255751e-10       1.540528943153e-12      -1.725890179432e-12       1.051599354230e-14       1.209445277117e-15       4.225850033241e-16      -4.884389202747e-20 
 1475       1.017704237004e-10       1.543289909681e-12      -1.650610054977e-12       1.050849748392e-14       1.206085965183e-15       4.196659364878e-16       5.977257461984e-19 
 1476       1.014618555458e-10       1.546400054713e-12      -1.576118129926e-12       1.050091170366e-14       1.202737733869e-15       4.167441248368e-16       1.240786689145e-18 
