# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1346       9.143762422820e-11       4.222973473129e-12      -6.215873211657e-12       0.000000000000e+00       1.499143135812e-15       4.235857344804e-16      -8.698023218278e-17 
 1347       9.149723639442e-11       4.212394145510e-12      -6.310513540255e-12       0.000000000000e+00       1.494581446697e-15       4.251212244105e-16      -8.679459089074e-17 
 1348       9.156392400655e-11       4.201304199323e-12      -6.404048222145e-12       0.000000000000e+00       1.490036406716e-15       4.266473010938e-16      -8.659988002608e-17 
 1349       9.163757824281e-11       4.189707856333e-12      -6.496437275348e-12       0.000000000000e+00       1.485507937553e-15       4.281664637036e-16      -8.639615302595e-17 
 1350       9.171808949503e-11       4.177609372882e-12      -6.587640506155e-12       0.000000000000e+00       1.480995959864e-15       4.296812264657e-16      -8.618346381349e-17 
 1351       9.180534736708e-11       4.165013039959e-12      -6.677617508742e-12       0.000000000000e+00       1.476500393276e-15       4.311941186857e-16      -8.596186679887e-17 
 1352       9.189924067332e-11       4.151923183268e-12      -6.766327664804e-12       0.000000000000e+00       1.472021156384e-15       4.327076847772e-16      -8.573141688025e-17 
 1353       9.199965743708e-11       4.138344163300e-12      -6.853730143174e-12       0.000000000000e+00       1.467558166747e-15       4.342244842901e-16      -8.549216944482e-17 
 1354       9.210648488908e-11       4.124280375402e-12      -6.939783899448e-12       0.000000000000e+00       1.463111340891e-15       4.357470919382e-16      -8.524418036977e-17 
 1355       9.221960946592e-11       4.109736249846e-12      -7.024447675612e-12       0.000000000000e+00       1.458680594298e-15       4.372780976278e-16      -8.498750602330e-17 
 1356       9.233891680852e-11       4.094716251898e-12      -7.107679999663e-12       0.000000000000e+00       1.454265841413e-15       4.388201064849e-16      -8.472220326562e-17 
 1357       9.246429176058e-11       4.079224881890e-12      -7.189439185240e-12       0.000000000000e+00       1.449866995635e-15       4.403757388841e-16      -8.444832944997e-17 
 1358       9.259561836702e-11       4.063266675290e-12      -7.269683331240e-12       0.000000000000e+00       1.445483969317e-15       4.419476304760e-16      -8.416594242359e-17 
 1359       9.273277987246e-11       4.046846202767e-12      -7.348370321448e-12       0.000000000000e+00       1.441116673764e-15       4.435384322156e-16      -8.387510052872e-17 
 1360       9.287565871966e-11       4.029968070266e-12      -7.425457824163e-12       0.000000000000e+00       1.436765019231e-15       4.451508103902e-16      -8.357586260364e-17 
 1361       9.302413654799e-11       4.012636919075e-12      -7.500903291818e-12       0.000000000000e+00       1.432428914919e-15       4.467874466473e-16      -8.326828798364e-17 
 1362       9.317809419187e-11       3.994857425897e-12      -7.574663960607e-12       0.000000000000e+00       1.428108268973e-15       4.484510380228e-16      -8.295243650201e-17 
 1363       9.333740727804e-11       3.976634958389e-12      -7.646702313505e-12       0.000000000000e+00       1.423802996629e-15       4.501433193534e-16      -8.262837225150e-17 
 1364       9.350193296894e-11       3.957977549342e-12      -7.717002534217e-12       0.000000000000e+00       1.419513044748e-15       4.518621189818e-16      -8.229617491070e-17 
 1365       9.367152307400e-11       3.938893943824e-12      -7.785554229005e-12       0.000000000000e+00       1.415238367536e-15       4.536042715202e-16      -8.195592854116e-17 
 1366       9.384602843619e-11       3.919392945736e-12      -7.852346979285e-12       0.000000000000e+00       1.410978918425e-15       4.553665925645e-16      -8.160771783922e-17 
 1367       9.402529893011e-11       3.899483417924e-12      -7.917370341604e-12       0.000000000000e+00       1.406734650066e-15       4.571458786597e-16      -8.125162813723e-17 
 1368       9.420918346019e-11       3.879174282298e-12      -7.980613847617e-12       0.000000000000e+00       1.402505514332e-15       4.589389072645e-16      -8.088774540482e-17 
 1369       9.439752995887e-11       3.858474519934e-12      -8.042067004067e-12       0.000000000000e+00       1.398291462310e-15       4.607424367165e-16      -8.051615625016e-17 
 1370       9.459018538477e-11       3.837393171193e-12      -8.101719292759e-12       0.000000000000e+00       1.394092444307e-15       4.625532061969e-16      -8.013694792114e-17 
 1371       9.478699572085e-11       3.815939335832e-12      -8.159560170537e-12       0.000000000000e+00       1.389908409839e-15       4.643679356955e-16      -7.975020830669e-17 
 1372       9.498780597258e-11       3.794122173113e-12      -8.215579069264e-12       0.000000000000e+00       1.385739307638e-15       4.661833259757e-16      -7.935602593797e-17 
 1373       9.519246016613e-11       3.771950901920e-12      -8.269765395799e-12       0.000000000000e+00       1.381585085644e-15       4.679960585393e-16      -7.895448998962e-17 
 1374       9.540080134652e-11       3.749434800864e-12      -8.322108531970e-12       0.000000000000e+00       1.377445691008e-15       4.698027955916e-16      -7.854569028103e-17 
 1375       9.561267157580e-11       3.726583208403e-12      -8.372597834557e-12       0.000000000000e+00       1.373321070085e-15       4.716001800060e-16      -7.812971727756e-17 
 1376       9.582791193124e-11       3.703405522949e-12      -8.421222635265e-12       0.000000000000e+00       1.369211168436e-15       4.733848352894e-16      -7.770666209179e-17 
 1377       9.604636250347e-11       3.679911202979e-12      -8.467972240703e-12       0.000000000000e+00       1.365115930825e-15       4.751533655467e-16      -7.727661648477e-17 
 1378       9.626786239467e-11       3.656109767152e-12      -8.512835932361e-12       0.000000000000e+00       1.361035301217e-15       4.769023554459e-16      -7.683967286724e-17 
 1379       9.649224971674e-11       3.632010794417e-12      -8.555802966588e-12       0.000000000000e+00       1.356969222778e-15       4.786283701831e-16      -7.639592430091e-17 
 1380       9.671936158947e-11       3.607623924126e-12      -8.596862574567e-12       0.000000000000e+00       1.352917637870e-15       4.803279554473e-16      -7.594546449966e-17 
 1381       9.694903413872e-11       3.582958856148e-12      -8.636003962296e-12       0.000000000000e+00       1.348880488050e-15       4.819976373854e-16      -7.548838783083e-17 
 1382       9.718110249455e-11       3.558025350976e-12      -8.673216310560e-12       0.000000000000e+00       1.344857714072e-15       4.836339225671e-16      -7.502478931643e-17 
 1383       9.741540078947e-11       3.532833229847e-12      -8.708488774912e-12       0.000000000000e+00       1.340849255880e-15       4.852332979497e-16      -7.455476463438e-17 
 1384       9.765176215654e-11       3.507392374845e-12      -8.741810485652e-12       0.000000000000e+00       1.336855052609e-15       4.867922308434e-16      -7.407841011979e-17 
 1385       9.789001872757e-11       3.481712729019e-12      -8.773170547799e-12       0.000000000000e+00       1.332875042583e-15       4.883071688758e-16      -7.359582276617e-17 
 1386       9.813000163128e-11       3.455804296494e-12      -8.802558041071e-12       0.000000000000e+00       1.328909163311e-15       4.897745399571e-16      -7.310710022667e-17 
 1387       9.837154099152e-11       3.429677142582e-12      -8.829962019863e-12       0.000000000000e+00       1.324957351491e-15       4.911907522447e-16      -7.261234081536e-17 
 1388       9.861446592535e-11       3.403341393894e-12      -8.855371513222e-12       0.000000000000e+00       1.321019542999e-15       4.925521941087e-16      -7.211164350843e-17 
 1389       9.885860454130e-11       3.376807238454e-12      -8.878775524828e-12       0.000000000000e+00       1.317095672897e-15       4.938552340963e-16      -7.160510794546e-17 
 1390       9.910378393749e-11       3.350084925807e-12      -8.900163032966e-12       0.000000000000e+00       1.313185675423e-15       4.950962208969e-16      -7.109283443065e-17 
 1391       9.934983019983e-11       3.323184767135e-12      -8.919522990508e-12       0.000000000000e+00       1.309289483997e-15       4.962714833070e-16      -7.057492393409e-17 
 1392       9.959656840017e-11       3.296117135368e-12      -8.936844324889e-12       0.000000000000e+00       1.305407031210e-15       4.973773301954e-16      -7.005147809296e-17 
 1393       9.984382259448e-11       3.268892465295e-12      -8.952115938079e-12       0.000000000000e+00       1.301538248830e-15       4.984100504676e-16      -6.952259921281e-17 
 1394       1.000914158210e-10       3.241521253676e-12      -8.965326706571e-12       0.000000000000e+00       1.297683067798e-15       4.993659130312e-16      -6.898839026879e-17 
 1395       1.003391700985e-10       3.214014059356e-12      -8.976465481347e-12       0.000000000000e+00       1.293841418224e-15       5.002411667605e-16      -6.844895490687e-17 
 1396       1.005869064244e-10       3.186381503374e-12      -8.985521087864e-12       0.000000000000e+00       1.290013229387e-15       5.010320404618e-16      -6.790439744513e-17 
 1397       1.008344447727e-10       3.158634269079e-12      -8.992482326024e-12       0.000000000000e+00       1.286198429734e-15       5.017347428377e-16      -6.735482287499e-17 
 1398       1.010816040927e-10       3.130783102237e-12      -8.997337970156e-12       0.000000000000e+00       1.282396946876e-15       5.023454624529e-16      -6.680033686240e-17 
 1399       1.013282023067e-10       3.102838811148e-12      -9.000076768994e-12       0.000000000000e+00       1.278608707587e-15       5.028603676983e-16      -6.624104574918e-17 
 1400       1.015740563082e-10       3.074812266754e-12      -9.000687445649e-12       0.000000000000e+00       1.274833637805e-15       5.032756067565e-16      -6.567705655415e-17 
 1401       1.018189819604e-10       3.046714402753e-12      -8.999158697591e-12       0.000000000000e+00       1.271071662624e-15       5.035873075662e-16      -6.510847697449e-17 
 1402       1.020628056911e-10       3.018555817137e-12      -8.995483938189e-12       0.000000000000e+00       1.267322712832e-15       5.037927634145e-16      -6.453541285345e-17 
 1403       1.023053994148e-10       2.990345572022e-12      -8.989675575492e-12       0.000000000000e+00       1.263586744575e-15       5.038940033127e-16      -6.395796055239e-17 
 1404       1.025466459711e-10       2.962092381521e-12      -8.981750882340e-12       0.000000000000e+00       1.259863719893e-15       5.038942587919e-16      -6.337621450168e-17 
 1405       1.027864275600e-10       2.933805009271e-12      -8.971727268581e-12       0.000000000000e+00       1.256153600201e-15       5.037967816927e-16      -6.279026972802e-17 
 1406       1.030246257406e-10       2.905492268521e-12      -8.959622281338e-12       0.000000000000e+00       1.252456346292e-15       5.036048442023e-16      -6.220022185552e-17 
 1407       1.032611214299e-10       2.877163022220e-12      -8.945453605271e-12       0.000000000000e+00       1.248771918330e-15       5.033217388921e-16      -6.160616710677e-17 
 1408       1.034957949017e-10       2.848826183101e-12      -8.929239062850e-12       0.000000000000e+00       1.245100275853e-15       5.029507787545e-16      -6.100820230398e-17 
 1409       1.037285257856e-10       2.820490713774e-12      -8.910996614617e-12       0.000000000000e+00       1.241441377769e-15       5.024952972404e-16      -6.040642487002e-17 
 1410       1.039591930660e-10       2.792165626812e-12      -8.890744359453e-12       0.000000000000e+00       1.237795182357e-15       5.019586482965e-16      -5.980093282953e-17 
 1411       1.041876750805e-10       2.763859984836e-12      -8.868500534847e-12       0.000000000000e+00       1.234161647264e-15       5.013442064025e-16      -5.919182481000e-17 
 1412       1.044138495191e-10       2.735582900607e-12      -8.844283517161e-12       0.000000000000e+00       1.230540729502e-15       5.006553666082e-16      -5.857920004288e-17 
 1413       1.046375934233e-10       2.707343537109e-12      -8.818111821894e-12       0.000000000000e+00       1.226932385452e-15       4.998955445711e-16      -5.796315836463e-17 
 1414       1.048587831845e-10       2.679151107642e-12      -8.790004103953e-12       0.000000000000e+00       1.223336570856e-15       4.990681765932e-16      -5.734380021785e-17 
 1415       1.050772945432e-10       2.651014875905e-12      -8.759979157916e-12       0.000000000000e+00       1.219753240819e-15       4.981767196588e-16      -5.672122665234e-17 
 1416       1.052930025877e-10       2.622944156086e-12      -8.728055918301e-12       0.000000000000e+00       1.216182349809e-15       4.972246514712e-16      -5.609553932620e-17 
 1417       1.055057817532e-10       2.594948312951e-12      -8.694253459831e-12       0.000000000000e+00       1.212623851652e-15       4.962154704904e-16      -5.546684050693e-17 
 1418       1.057155058204e-10       2.567036761928e-12      -8.658590997701e-12       0.000000000000e+00       1.209077699533e-15       4.951526959703e-16      -5.483523307248e-17 
 1419       1.059220479147e-10       2.539218969197e-12      -8.621087887842e-12       0.000000000000e+00       1.205543845995e-15       4.940398679954e-16      -5.420082051240e-17 
 1420       1.061252805047e-10       2.511504451778e-12      -8.581763627194e-12       0.000000000000e+00       1.202022242934e-15       4.928805475190e-16      -5.356370692887e-17 
 1421       1.063250754015e-10       2.483902777619e-12      -8.540637853965e-12       0.000000000000e+00       1.198512841604e-15       4.916783163997e-16      -5.292399703782e-17 
 1422       1.065213037571e-10       2.456423565682e-12      -8.497730347903e-12       0.000000000000e+00       1.195015592607e-15       4.904367774389e-16      -5.228179617001e-17 
 1423       1.067138360638e-10       2.429076486032e-12      -8.453061030558e-12       0.000000000000e+00       1.191530445901e-15       4.891595544181e-16      -5.163721027211e-17 
 1424       1.069025421527e-10       2.401871259924e-12      -8.406649965553e-12       0.000000000000e+00       1.188057350792e-15       4.878502921362e-16      -5.099034590782e-17 
 1425       1.070872911927e-10       2.374817659890e-12      -8.358517358848e-12       0.000000000000e+00       1.184596255933e-15       4.865126564467e-16      -5.034131025893e-17 
 1426       1.072679516894e-10       2.347925509830e-12      -8.308683559005e-12       0.000000000000e+00       1.181147109327e-15       4.851503342948e-16      -4.969021112641e-17 
 1427       1.074443914839e-10       2.321204685096e-12      -8.257169057459e-12       0.000000000000e+00       1.177709858321e-15       4.837670337549e-16      -4.903715693151e-17 
 1428       1.076164777518e-10       2.294665112582e-12      -8.203994488780e-12       0.000000000000e+00       1.174284449606e-15       4.823664840677e-16      -4.838225671684e-17 
 1429       1.077840770020e-10       2.268316770809e-12      -8.149180630943e-12       0.000000000000e+00       1.170870829218e-15       4.809524356776e-16      -4.772562014747e-17 
 1430       1.079470550756e-10       2.242169690018e-12      -8.092748405590e-12       0.000000000000e+00       1.167468942532e-15       4.795286602697e-16      -4.706735751201e-17 
 1431       1.081052771448e-10       2.216233952251e-12      -8.034718878303e-12       0.000000000000e+00       1.164078734265e-15       4.780989508076e-16      -4.640757972371e-17 
 1432       1.082586077117e-10       2.190519691444e-12      -7.975113258864e-12       0.000000000000e+00       1.160700148471e-15       4.766671215697e-16      -4.574639832150e-17 
 1433       1.084069106072e-10       2.165037093511e-12      -7.913952901525e-12       0.000000000000e+00       1.157333128544e-15       4.752370081877e-16      -4.508392547117e-17 
 1434       1.085500489900e-10       2.139796396435e-12      -7.851259305276e-12       0.000000000000e+00       1.153977617210e-15       4.738124676826e-16      -4.442027396638e-17 
 1435       1.086878853453e-10       2.114807890353e-12      -7.787054114106e-12       0.000000000000e+00       1.150633556533e-15       4.723973785030e-16      -4.375555722976e-17 
 1436       1.088202814839e-10       2.090081917647e-12      -7.721359117275e-12       0.000000000000e+00       1.147300887909e-15       4.709956405616e-16      -4.308988931405e-17 
 1437       1.089470985409e-10       2.065628873026e-12      -7.654196249578e-12       0.000000000000e+00       1.143979552064e-15       4.696111752731e-16      -4.242338490314e-17 
 1438       1.090681969745e-10       2.041459203620e-12      -7.585587591612e-12       0.000000000000e+00       1.140669489056e-15       4.682479255908e-16      -4.175615931315e-17 
 1439       1.091834365652e-10       2.017583409064e-12      -7.515555370041e-12       0.000000000000e+00       1.137370638272e-15       4.669098560444e-16      -4.108832849356e-17 
 1440       1.092926764143e-10       1.994012041587e-12      -7.444121957866e-12       0.000000000000e+00       1.134082938426e-15       4.656009527769e-16      -4.042000902829e-17 
 1441       1.093957939957e-10       1.970754583439e-12      -7.371311447468e-12       0.000000000000e+00       1.130806332808e-15       4.643243076527e-16      -3.975130835765e-17 
 1442       1.094927425234e-10       1.947816066534e-12      -7.297154386674e-12       0.000000000000e+00       1.127540785092e-15       4.630793603367e-16      -3.908229533364e-17 
 1443       1.095834941640e-10       1.925200418676e-12      -7.221683091292e-12       0.000000000000e+00       1.124286263688e-15       4.618646282983e-16      -3.841302936798e-17 
 1444       1.096680210367e-10       1.902911583123e-12      -7.144930077045e-12       0.000000000000e+00       1.121042736502e-15       4.606786201856e-16      -3.774357018464e-17 
 1445       1.097462952135e-10       1.880953518617e-12      -7.066928059934e-12       0.000000000000e+00       1.117810170935e-15       4.595198358099e-16      -3.707397782037e-17 
 1446       1.098182887189e-10       1.859330199402e-12      -6.987709956590e-12       0.000000000000e+00       1.114588533885e-15       4.583867661296e-16      -3.640431262522e-17 
 1447       1.098839735300e-10       1.838045615247e-12      -6.907308884634e-12       0.000000000000e+00       1.111377791742e-15       4.572778932349e-16      -3.573463526307e-17 
 1448       1.099433215767e-10       1.817103771473e-12      -6.825758163034e-12       0.000000000000e+00       1.108177910390e-15       4.561916903320e-16      -3.506500671213e-17 
 1449       1.099963047412e-10       1.796508688972e-12      -6.743091312463e-12       0.000000000000e+00       1.104988855203e-15       4.551266217276e-16      -3.439548826548e-17 
 1450       1.100428948585e-10       1.776264404230e-12      -6.659342055654e-12       0.000000000000e+00       1.101810591048e-15       4.540811428134e-16      -3.372614153161e-17 
 1451       1.100830637160e-10       1.756374969351e-12      -6.574544317762e-12       0.000000000000e+00       1.098643082280e-15       4.530537000499e-16      -3.305702843493e-17 
 1452       1.101167830537e-10       1.736844452082e-12      -6.488732226714e-12       0.000000000000e+00       1.095486292741e-15       4.520427309512e-16      -3.238821121626e-17 
 1453       1.101440245641e-10       1.717676935830e-12      -6.401940113575e-12       0.000000000000e+00       1.092340185761e-15       4.510466640696e-16      -3.171975243342e-17 
 1454       1.101647598922e-10       1.698876519692e-12      -6.314202512897e-12       0.000000000000e+00       1.089204724158e-15       4.500639189793e-16      -3.105171496170e-17 
 1455       1.101789606353e-10       1.680447318472e-12      -6.225554163083e-12       0.000000000000e+00       1.086079870233e-15       4.490929062612e-16      -3.038416199443e-17 
 1456       1.101865983433e-10       1.662393462706e-12      -6.136030006740e-12       0.000000000000e+00       1.082965585771e-15       4.481320274872e-16      -2.971715704344e-17 
 1457       1.101876445185e-10       1.644719098687e-12      -6.045665191039e-12       0.000000000000e+00       1.079861832040e-15       4.471796752046e-16      -2.905076393965e-17 
 1458       1.101820706156e-10       1.627428388485e-12      -5.954495068071e-12       0.000000000000e+00       1.076768569790e-15       4.462342329204e-16      -2.838504683357e-17 
 1459       1.101698480415e-10       1.610525509971e-12      -5.862555195203e-12       0.000000000000e+00       1.073685759251e-15       4.452940750854e-16      -2.772007019580e-17 
 1460       1.101509481557e-10       1.594014656838e-12      -5.769881335440e-12       0.000000000000e+00       1.070613360134e-15       4.443575670791e-16      -2.705589881758e-17 
 1461       1.101253422700e-10       1.577900038630e-12      -5.676509457776e-12       0.000000000000e+00       1.067551331625e-15       4.434230651938e-16      -2.639259781131e-17 
 1462       1.100930016484e-10       1.562185880755e-12      -5.582475737558e-12       0.000000000000e+00       1.064499632390e-15       4.424889166187e-16      -2.573023261109e-17 
 1463       1.100538975072e-10       1.546876424516e-12      -5.487816556835e-12       0.000000000000e+00       1.061458220571e-15       4.415534594247e-16      -2.506886897320e-17 
 1464       1.100080010150e-10       1.531975927133e-12      -5.392568504725e-12       0.000000000000e+00       1.058427053784e-15       4.406150225486e-16      -2.440857297667e-17 
 1465       1.099552832927e-10       1.517488661762e-12      -5.296768377766e-12       0.000000000000e+00       1.055406089120e-15       4.396719257772e-16      -2.374941102377e-17 
 1466       1.098957154135e-10       1.503418917518e-12      -5.200453180274e-12       0.000000000000e+00       1.052395283142e-15       4.387224797321e-16      -2.309144984054e-17 
 1467       1.098292684026e-10       1.489770999505e-12      -5.103660124701e-12       0.000000000000e+00       1.049394591885e-15       4.377649858539e-16      -2.243475647736e-17 
 1468       1.097559132376e-10       1.476549228829e-12      -5.006426631994e-12       0.000000000000e+00       1.046403970853e-15       4.367977363863e-16      -2.177939830941e-17 
 1469       1.096756208481e-10       1.463757942628e-12      -4.908790331950e-12       0.000000000000e+00       1.043423375024e-15       4.358190143608e-16      -2.112544303721e-17 
 1470       1.095883621159e-10       1.451401494092e-12      -4.810789063574e-12       0.000000000000e+00       1.040452758839e-15       4.348270935811e-16      -2.047295868718e-17 
 1471       1.094941078750e-10       1.439484252486e-12      -4.712460875438e-12       0.000000000000e+00       1.037492076209e-15       4.338202386070e-16      -1.982201361212e-17 
 1472       1.093928289115e-10       1.428010603174e-12      -4.613844026034e-12       0.000000000000e+00       1.034541280512e-15       4.327967047392e-16      -1.917267649176e-17 
 1473       1.092844959636e-10       1.416984947640e-12      -4.514976984138e-12       0.000000000000e+00       1.031600324590e-15       4.317547380037e-16      -1.852501633328e-17 
 1474       1.091690797214e-10       1.406411703513e-12      -4.415898429159e-12       0.000000000000e+00       1.028669160748e-15       4.306925751358e-16      -1.787910247183e-17 
 1475       1.090465508271e-10       1.396295304587e-12      -4.316647251505e-12       0.000000000000e+00       1.025747740755e-15       4.296084435646e-16      -1.723500457104e-17 
 1476       1.089168798752e-10       1.386640200850e-12      -4.217262552934e-12       0.000000000000e+00       1.022836015843e-15       4.285005613976e-16      -1.659279262358e-17 
 1477       1.087800374119e-10       1.377450858497e-12      -4.117783646914e-12       0.000000000000e+00       1.019933936702e-15       4.273671374047e-16      -1.595253695165e-17 
 1478       1.086359939355e-10       1.368731759962e-12      -4.018250058979e-12       0.000000000000e+00       1.017041453484e-15       4.262063710030e-16      -1.531430820751e-17 
 1479       1.084847198962e-10       1.360487403938e-12      -3.918701527089e-12       0.000000000000e+00       1.014158515797e-15       4.250164522406e-16      -1.467817737403e-17 
 1480       1.083262012670e-10       1.352721145256e-12      -3.819176018373e-12       0.000000000000e+00       1.011285076946e-15       4.237958575834e-16      -1.404421017415e-17 
 1481       1.081604864238e-10       1.345431701949e-12      -3.719703757213e-12       0.000000000000e+00       1.008421106688e-15       4.225442405034e-16      -1.341245023786e-17 
 1482       1.079876397286e-10       1.338616613720e-12      -3.620313138855e-12       0.000000000000e+00       1.005566578597e-15       4.212615496600e-16      -1.278293576994e-17 
 1483       1.078077260013e-10       1.332273398903e-12      -3.521032707913e-12       0.000000000000e+00       1.002721465840e-15       4.199477338980e-16      -1.215570512608e-17 
 1484       1.076208105209e-10       1.326399554429e-12      -3.421891158619e-12       0.000000000000e+00       9.998857411752e-16       4.186027422476e-16      -1.153079681313e-17 
 1485       1.074269590259e-10       1.320992555782e-12      -3.322917335069e-12       0.000000000000e+00       9.970593769505e-16       4.172265239250e-16      -1.090824948930e-17 
 1486       1.072262377157e-10       1.316049856956e-12      -3.224140231474e-12       0.000000000000e+00       9.942423451027e-16       4.158190283334e-16      -1.028810196436e-17 
 1487       1.070187132507e-10       1.311568890421e-12      -3.125588992409e-12       0.000000000000e+00       9.914346171573e-16       4.143802050627e-16      -9.670393199910e-18 
 1488       1.068044527538e-10       1.307547067077e-12      -3.027292913059e-12       0.000000000000e+00       9.886361642270e-16       4.129100038912e-16      -9.055162309548e-18 
 1489       1.065835238109e-10       1.303981776214e-12      -2.929281439471e-12       0.000000000000e+00       9.858469570112e-16       4.114083747852e-16      -8.442448559114e-18 
 1490       1.063559944718e-10       1.300870385474e-12      -2.831584168799e-12       0.000000000000e+00       9.830669657951e-16       4.098752678998e-16      -7.832291366898e-18 
 1491       1.061219332509e-10       1.298210240808e-12      -2.734230849559e-12       0.000000000000e+00       9.802961604483e-16       4.083106335798e-16      -7.224730303862e-18 
 1492       1.058814091284e-10       1.295998666435e-12      -2.637251381870e-12       0.000000000000e+00       9.775345104248e-16       4.067144223599e-16      -6.619805093857e-18 
 1493       1.056344915507e-10       1.294232964805e-12      -2.540675817707e-12       0.000000000000e+00       9.747819847614e-16       4.050865849654e-16      -6.017555613839e-18 
 1494       1.053812504314e-10       1.292910416552e-12      -2.444534361152e-12       0.000000000000e+00       9.720385520773e-16       4.034270723127e-16      -5.418021894091e-18 
 1495       1.051217561524e-10       1.292028280460e-12      -2.348857368636e-12       0.000000000000e+00       9.693041805728e-16       4.017358355099e-16      -4.821244118435e-18 
 1496       1.048560795642e-10       1.291583793418e-12      -2.253675349194e-12       0.000000000000e+00       9.665788380288e-16       4.000128258573e-16      -4.227262624457e-18 
 1497       1.045842919871e-10       1.291574170382e-12      -2.159018964711e-12       0.000000000000e+00       9.638624918058e-16       3.982579948482e-16      -3.636117903719e-18 
 1498       1.043064652121e-10       1.291996604333e-12      -2.064919030170e-12       0.000000000000e+00       9.611551088430e-16       3.964712941689e-16      -3.047850601979e-18 
 1499       1.040226715013e-10       1.292848266234e-12      -1.971406513905e-12       0.000000000000e+00       9.584566556573e-16       3.946526756998e-16      -2.462501519412e-18 
 1500       1.037329835894e-10       1.294126304996e-12      -1.878512537842e-12       0.000000000000e+00       9.557670983428e-16       3.928020915159e-16      -1.880111610821e-18 
 1501       1.034374746837e-10       1.295827847430e-12      -1.786268377755e-12       0.000000000000e+00       9.530864025695e-16       3.909194938870e-16      -1.300721985862e-18 
 1502       1.031362184657e-10       1.297949998212e-12      -1.694705463513e-12       0.000000000000e+00       9.504145335827e-16       3.890048352785e-16      -7.243739092587e-19 
 1503       1.028292890915e-10       1.300489839837e-12      -1.603855379324e-12       0.000000000000e+00       9.477514562020e-16       3.870580683522e-16      -1.511088010186e-19 
 1504       1.025167611928e-10       1.303444432584e-12      -1.513749863993e-12       0.000000000000e+00       9.450971348206e-16       3.850791459662e-16       4.190317633453e-19 
 1505       1.021987098775e-10       1.306810814473e-12      -1.424420811159e-12       0.000000000000e+00       9.424515334041e-16       3.830680211761e-16       9.860060525989e-19 
 1506       1.018752107308e-10       1.310586001221e-12      -1.335900269554e-12       0.000000000000e+00       9.398146154901e-16       3.810246472352e-16       1.549772179568e-18 
 1507       1.015463398161e-10       1.314766986207e-12      -1.248220443248e-12       0.000000000000e+00       9.371863441867e-16       3.789489775954e-16       2.110288100922e-18 
 1508       1.012121736755e-10       1.319350740428e-12      -1.161413691895e-12       0.000000000000e+00       9.345666821724e-16       3.768409659071e-16       2.667511616954e-18 
 1509       1.008727893307e-10       1.324334212459e-12      -1.075512530985e-12       0.000000000000e+00       9.319555916944e-16       3.747005660206e-16       3.221400371364e-18 
 1510       1.005282642841e-10       1.329714328414e-12      -9.905496320926e-13       0.000000000000e+00       9.293530345684e-16       3.725277319859e-16       3.771911851040e-18 
 1511       1.001786765194e-10       1.335487991901e-12      -9.065578231245e-13       0.000000000000e+00       9.267589721775e-16       3.703224180538e-16       4.319003385841e-18 
 1512       9.982410450265e-11       1.341652083986e-12      -8.235700885686e-13       0.000000000000e+00       9.241733654712e-16       3.680845786762e-16       4.862632148381e-18 
 1513       9.946462718264e-11       1.348203463151e-12      -7.416195697433e-13       0.000000000000e+00       9.215961749644e-16       3.658141685067e-16       5.402755153806e-18 
 1514       9.910032399220e-11       1.355138965253e-12      -6.607395650454e-13       0.000000000000e+00       9.190273607373e-16       3.635111424010e-16       5.939329259581e-18 
 1515       9.873127484881e-11       1.362455403480e-12      -5.809635301994e-13       0.000000000000e+00       9.164668824334e-16       3.611754554178e-16       6.472311165268e-18 
 1516       9.835756015550e-11       1.370149568319e-12      -5.023250785061e-13       0.000000000000e+00       9.139146992595e-16       3.588070628193e-16       7.001657412313e-18 
 1517       9.797926080161e-11       1.378218227506e-12      -4.248579810912e-13       0.000000000000e+00       9.113707699845e-16       3.564059200712e-16       7.527324383824e-18 
 1518       9.759645816369e-11       1.386658125990e-12      -3.485961671542e-13       0.000000000000e+00       9.088350529386e-16       3.539719828442e-16       8.049268304352e-18 
 1519       9.720923853411e-11       1.395465409504e-12      -2.735696877818e-13       0.000000000000e+00       9.063075094457e-16       3.515054683091e-16       8.567448510384e-18 
 1520       9.681770645191e-11       1.404633889280e-12      -1.997925643739e-13       0.000000000000e+00       9.037881141591e-16       3.490076417768e-16       9.081837296683e-18 
 1521       9.642197150198e-11       1.414156760542e-12      -1.272748236997e-13       0.000000000000e+00       9.012768448236e-16       3.464800376348e-16       9.592410164324e-18 
 1522       9.602214389996e-11       1.424027177306e-12      -5.602652375302e-14       0.000000000000e+00       8.987736788506e-16       3.439241987529e-16       1.009914255855e-17 
 1523       9.561833449331e-11       1.434238252315e-12       1.394224620876e-14       0.000000000000e+00       8.962785933173e-16       3.413416764979e-16       1.060200986872e-17 
