# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_gsf2           16:(.)p_gsf2             17:(.)p_prime_gsf2       18:(.)cs2_gsf2           19:(.)w_gsf2             20:phi_gsf2              21:phi'_gsf2             22:phi''_gsf2            23:V_gsf2                24:V'_gsf2               25:V''_gsf2              26:P_gsf2                27:PX_gsf2               28:Pphi_gsf2             29:PXX_gsf2              30:PXphi_gsf2            31:Pphiphi_gsf2          32:PXXX_gsf2             33:PXXphi_gsf2           34:PXphiphi_gsf2         35:A_gsf2                36:B_gsf2                37:C_dif_gsf2            38:D_gsf2                39:(.)rho_tot            40:(.)p_tot              41:(.)p_tot_prime        42:gr.fac. D             43:gr.fac. f          
       5.626651360689e+06       2.387296376656e-11       8.237253837797e-02       6.831771730733e+07       1.413912094478e+04       2.512883334247e-03       7.955591824200e+10       4.755637297639e-02       2.757905655066e+15       4.436324017262e+11       2.380559120858e+12       3.530299370118e-08       1.906580651496e+15       4.667310498085e+15       4.473271654885e+02      -4.473271654883e+02      -2.229772130559e+06       1.000000000000e+00      -9.999999999995e-01       6.295137199999e-01      -4.436799333810e-12      -1.615986769219e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496465e+03       1.000000000000e+00      -8.527099275710e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094197e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.428361054777e+01       0.000000000000e+00       0.000000000000e+00       4.667310498085e+15       1.554828768853e+15      -7.551371258487e+16       1.987440582713e-04       5.895409879837e-02 
       5.566494478246e+06       2.439168695344e-11       8.326259879505e-02       6.686491877700e+07       1.413912005472e+04       2.540039798824e-03       7.870534785097e+10       4.807021843486e-02       2.641840017410e+15       4.295548136106e+11       2.305017905523e+12       3.530299370118e-08       1.826342772926e+15       4.470917363055e+15       4.473271654885e+02      -4.473271654883e+02      -2.205932708584e+06       1.000000000000e+00      -9.999999999995e-01       6.295137199999e-01      -4.582191884713e-12      -1.651102703277e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496465e+03       1.000000000000e+00      -8.527099275709e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094197e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.402406290935e+01       0.000000000000e+00       0.000000000000e+00       4.470917363055e+15       1.489394263445e+15      -7.156260296587e+16       1.988700119276e-04       5.892637357442e-02 
       5.506980758073e+06       2.492168061921e-11       8.416227509952e-02       6.544301679203e+07       1.413911915504e+04       2.567489738696e-03       7.786387126204e+10       4.858961495180e-02       2.530658967528e+15       4.159239432873e+11       2.231873805707e+12       3.530299370118e-08       1.749481681565e+15       4.282788446842e+15       4.473271654885e+02      -4.473271654882e+02      -2.182348163792e+06       1.000000000000e+00      -9.999999999995e-01       6.295137199999e-01      -4.732348765529e-12      -1.686981711740e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496465e+03       1.000000000000e+00      -8.527099275709e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.376729020251e+01       0.000000000000e+00       0.000000000000e+00       4.282788446842e+15       1.426713549697e+15      -6.781822994521e+16       1.989959862510e-04       5.889878733410e-02 
       5.448103323855e+06       2.546318962231e-11       8.507167114658e-02       6.405135425344e+07       1.413911824565e+04       2.595236325365e-03       7.703139124961e+10       4.911462247277e-02       2.424156938998e+15       4.027256152611e+11       2.161050754819e+12       3.530299370118e-08       1.675855266330e+15       4.102575981699e+15       4.473271654885e+02      -4.473271654882e+02      -2.159015771186e+06       1.000000000000e+00      -9.999999999995e-01       6.295137199999e-01      -4.887426091277e-12      -1.723640376094e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496465e+03       1.000000000000e+00      -8.527099275709e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.351326275930e+01       0.000000000000e+00       0.000000000000e+00       4.102575981699e+15       1.366670735109e+15      -6.426977620231e+16       1.991219814780e-04       5.887134100697e-02 
       5.389855372794e+06       2.601646414015e-11       8.599089191011e-02       6.268928803750e+07       1.413911732643e+04       2.623282764601e-03       7.620781162751e+10       4.964530159021e-02       2.322137016603e+15       3.899461038611e+11       2.092475100054e+12       3.530299370118e-08       1.605327396840e+15       3.929946834648e+15       4.473271654885e+02      -4.473271654882e+02      -2.135932834901e+06       1.000000000000e+00      -9.999999999994e-01       6.295137199999e-01      -5.047585092078e-12      -1.761095638158e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496465e+03       1.000000000000e+00      -8.527099275709e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.326195122895e+01       0.000000000000e+00       0.000000000000e+00       3.929946834648e+15       1.309154804481e+15      -6.090699042812e+16       1.992479978480e-04       5.884403553373e-02 
       5.332230174822e+06       2.658175978482e-11       8.692004350087e-02       6.135618869851e+07       1.413911639727e+04       2.651632296821e-03       7.539303723798e+10       5.018171355039e-02       2.224410572241e+15       3.775721189670e+11       2.026075525798e+12       3.530299370118e-08       1.537767671721e+15       3.764581891607e+15       4.473271654884e+02      -4.473271654882e+02      -2.113096687896e+06       1.000000000000e+00      -9.999999999994e-01       6.295137199999e-01      -5.212992280909e-12      -1.799364807878e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496465e+03       1.000000000000e+00      -8.527099275709e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.301332657452e+01       0.000000000000e+00       0.000000000000e+00       3.764581891607e+15       1.254059414654e+15      -5.772015770868e+16       1.993740356030e-04       5.881687186634e-02 
       5.275221071829e+06       2.715933772099e-11       8.785923317009e-02       6.005144017791e+07       1.413911545808e+04       2.680288197456e-03       7.458697394062e+10       5.072392026047e-02       2.130796916167e+15       3.655907921881e+11       1.961782979463e+12       3.530299370118e-08       1.473051177501e+15       3.606175467441e+15       4.473271654884e+02      -4.473271654882e+02      -2.090504691644e+06       1.000000000000e+00      -9.999999999994e-01       6.295137199999e-01      -5.383819626641e-12      -1.838465571332e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275709e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.276736006948e+01       0.000000000000e+00       0.000000000000e+00       3.606175467441e+15       1.201282697889e+15      -5.470007145828e+16       1.995000949878e-04       5.878985096820e-02 
       5.218821476884e+06       2.774946478662e-11       8.880856932956e-02       5.877443951951e+07       1.413911450875e+04       2.709253777337e-03       7.378952860150e+10       5.127198429560e-02       2.041122962914e+15       3.539896634805e+11       1.899530599678e+12       3.530299370118e-08       1.411058257655e+15       3.454434740833e+15       4.473271654884e+02      -4.473271654881e+02      -2.068154235828e+06       1.000000000000e+00      -9.999999999994e-01       6.295137199999e-01      -5.560244732791e-12      -1.878415998910e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275708e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.252402329447e+01       0.000000000000e+00       0.000000000000e+00       3.454434740833e+15       1.150727073523e+15      -5.183800682128e+16       1.996261762502e-04       5.876297381419e-02 
       5.163024873486e+06       2.835241361607e-11       8.976816156064e-02       5.752459659088e+07       1.413911354916e+04       2.738532383067e-03       7.300060908244e+10       5.182596890610e-02       1.955222911260e+15       3.427566681891e+11       1.839253646752e+12       3.530299370118e-08       1.351674291368e+15       3.309079212944e+15       4.473271654884e+02      -4.473271654881e+02      -2.046042738038e+06       1.000000000000e+00      -9.999999999993e-01       6.295137199999e-01      -5.742451022130e-12      -1.919234553658e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275708e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.228328813392e+01       0.000000000000e+00       0.000000000000e+00       3.309079212944e+15       1.102299067542e+15      -4.912569546566e+16       1.997522796405e-04       5.873624139085e-02 
       5.107824814799e+06       2.896846276606e-11       9.073812062707e-02       5.630133381057e+07       1.413911257920e+04       2.768127397420e-03       7.222012423037e+10       5.238593802480e-02       1.872937937683e+15       3.318801245014e+11       1.780889435350e+12       3.530299370118e-08       1.294789481606e+15       3.169840188849e+15       4.473271654884e+02      -4.473271654881e+02      -2.024167643474e+06       1.000000000000e+00      -9.999999999993e-01       6.295137199999e-01      -5.930627927339e-12      -1.960940099813e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275708e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.204512677290e+01       0.000000000000e+00       0.000000000000e+00       3.169840188849e+15       1.055909139763e+15      -4.655530169550e+16       1.998784054121e-04       5.870965469646e-02 
       5.053214922916e+06       2.959789684429e-11       9.171855848763e-02       5.510408588118e+07       1.413911159876e+04       2.798042239723e-03       7.144798386674e+10       5.295195627432e-02       1.794115902699e+15       3.213487212983e+11       1.724377269302e+12       3.530299370118e-08       1.240298652111e+15       3.036460280801e+15       4.473271654884e+02      -4.473271654881e+02      -2.002526424652e+06       1.000000000000e+00      -9.999999999993e-01       6.295137199999e-01      -6.124971087945e-12      -2.003551911515e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275708e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.180951169384e+01       0.000000000000e+00       0.000000000000e+00       3.036460280801e+15       1.011471518269e+15      -4.411939981340e+16       2.000045538211e-04       5.868321474119e-02 
       4.999188888119e+06       3.024100664086e-11       9.270958831075e-02       5.393229952812e+07       1.413911060773e+04       2.828280366251e-03       7.068409877715e+10       5.352408897454e-02       1.718611069568e+15       3.111515063917e+11       1.669658378485e+12       3.530299370118e-08       1.188101052937e+15       2.908692932391e+15       4.473271654884e+02      -4.473271654881e+02      -1.981116581109e+06       1.000000000000e+00      -9.999999999993e-01       6.295137199999e-01      -6.325682553667e-12      -2.047089681709e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275707e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.157641567339e+01       0.000000000000e+00       0.000000000000e+00       2.908692932391e+15       9.689040408347e+14      -4.181095266735e+16       2.001307251268e-04       5.865692254722e-02 
       4.945740468147e+06       3.089808926247e-11       9.371132448541e-02       5.278543324388e+07       1.413910960599e+04       2.858845270634e-03       6.992838070104e+10       5.410240215012e-02       1.646283834840e+15       3.012778751341e+11       1.616675857698e+12       3.530299370118e-08       1.138100174171e+15       2.786301962744e+15       4.473271654884e+02      -4.473271654880e+02      -1.959935639114e+06       1.000000000000e+00      -9.999999999992e-01       6.295137199998e-01      -6.532970994318e-12      -2.091573531278e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275707e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.134581177922e+01       0.000000000000e+00       0.000000000000e+00       2.786301962744e+15       9.281280030031e+14      -3.962329132024e+16       2.002569195911e-04       5.863077914884e-02 
       4.892863487481e+06       3.156944826968e-11       9.472388263384e-02       5.166295703777e+07       1.413910859343e+04       2.889740484252e-03       6.918074232145e+10       5.468696253804e-02       1.577000470232e+15       2.917175593907e+11       1.565374607490e+12       3.530299370118e-08       1.090203567487e+15       2.669061129886e+15       4.473271654884e+02      -4.473271654880e+02      -1.938981151387e+06       1.000000000000e+00      -9.999999999992e-01       6.295137199998e-01      -6.747051916826e-12      -2.137024018307e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275707e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.111767336698e+01       0.000000000000e+00       0.000000000000e+00       2.669061129886e+15       8.890680125726e+14      -3.755009578304e+16       2.003831374791e-04       5.860478559264e-02 
       4.840551836625e+06       3.225539381706e-11       9.574737962794e-02       5.056435219099e+07       1.413910756994e+04       2.920969576648e-03       6.844109725500e+10       5.527783759534e-02       1.510632875378e+15       2.824606168608e+11       1.515701276856e+12       3.530299370118e-08       1.044322675223e+15       2.556753712495e+15       4.473271654884e+02      -4.473271654880e+02      -1.918250696810e+06       1.000000000000e+00      -9.999999999992e-01       6.295137199998e-01      -6.968147889196e-12      -2.183462147595e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275707e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.089197407718e+01       0.000000000000e+00       0.000000000000e+00       2.556753712495e+15       8.516518501998e+14      -3.558537675625e+16       2.005093790590e-04       5.857894293755e-02 
       4.788799471402e+06       3.295624279640e-11       9.678193360196e-02       4.948911101689e+07       1.413910653538e+04       2.952536155937e-03       6.770936004185e+10       5.587509550682e-02       1.447058340976e+15       2.734974207380e+11       1.467604207753e+12       3.530299370118e-08       1.000372666637e+15       2.449172109242e+15       4.473271654883e+02      -4.473271654879e+02      -1.897741880152e+06       1.000000000000e+00      -9.999999999991e-01       6.295137199998e-01      -7.196488771842e-12      -2.230909380358e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275706e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094196e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.066868783213e+01       0.000000000000e+00       0.000000000000e+00       2.449172109242e+15       8.158103358706e+14      -3.372345832659e+16       2.006356446018e-04       5.855325225505e-02 
       4.737600412258e+06       3.367231898299e-11       9.782766395983e-02       4.843673662632e+07       1.413910548965e+04       2.984443869227e-03       6.698544613585e+10       5.647880519290e-02       1.386159321910e+15       2.648186496995e+11       1.421033381381e+12       3.530299370118e-08       9.582722810659e+14       2.346117455007e+15       4.473271654883e+02      -4.473271654879e+02      -1.877452331790e+06       1.000000000000e+00      -9.999999999991e-01       6.295137199998e-01      -7.432311956508e-12      -2.279387644152e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275706e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.044778883297e+01       0.000000000000e+00       0.000000000000e+00       2.346117455007e+15       7.814772009915e+14      -3.195896156921e+16       2.007619343819e-04       5.852771462923e-02 
       4.686948743566e+06       3.440395318517e-11       9.888469140060e-02       4.740674269800e+07       1.413910443263e+04       3.016696403036e-03       6.626927189475e+10       5.708903631756e-02       1.327823219914e+15       2.564152782115e+11       1.375940366165e+12       3.530299370118e-08       9.179436776759e+14       2.247399253234e+15       4.473271654883e+02      -4.473271654879e+02      -1.857379707434e+06       1.000000000000e+00      -9.999999999990e-01       6.295137199998e-01      -7.675862613005e-12      -2.328919343001e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275706e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.022925155665e+01       0.000000000000e+00       0.000000000000e+00       2.247399253234e+15       7.485889658627e+14      -3.028678900782e+16       2.008882486766e-04       5.850233115701e-02 
       4.636838612948e+06       3.515148339707e-11       9.995313792206e-02       4.639865325376e+07       1.413910336418e+04       3.049297483721e-03       6.556075457059e+10       5.770585929631e-02       1.271942175386e+15       2.482785671436e+11       1.332278267384e+12       3.530299370118e-08       8.793122915420e+14       2.152835023763e+15       4.473271654883e+02      -4.473271654878e+02      -1.837521687861e+06       1.000000000000e+00      -9.999999999990e-01       6.295137199998e-01      -7.927393944137e-12      -2.379527367733e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496464e+03       1.000000000000e+00      -8.527099275705e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.001305075302e+01       0.000000000000e+00       0.000000000000e+00       2.152835023763e+15       7.170848223088e+14      -2.870210988803e+16       2.010145877665e-04       5.847710294818e-02 
       4.587264230594e+06       3.591525495460e-11       1.010331268371e-01       4.541200243856e+07       1.413910228419e+04       3.082250877907e-03       6.485981230007e+10       5.832934530433e-02       1.218412867965e+15       2.404000546801e+11       1.290001678409e+12       3.530299370118e-08       8.423066957816e+14       2.062249965480e+15       4.473271654883e+02      -4.473271654878e+02      -1.817875978640e+06       1.000000000000e+00      -9.999999999989e-01       6.295137199998e-01      -8.187167448685e-12      -2.431235106595e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275705e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.979916144185e+01       0.000000000000e+00       0.000000000000e+00       2.062249965480e+15       6.869065212484e+14      -2.720034622115e+16       2.011409519352e-04       5.845203112559e-02 
       4.538219868597e+06       3.669562069491e-11       1.021247827939e-01       4.444633430519e+07       1.413910119253e+04       3.115560392923e-03       6.416636409516e+10       5.895956628461e-02       1.167136325496e+15       2.327715475205e+11       1.249066633479e+12       3.530299370118e-08       8.068584694914e+14       1.975476633168e+15       4.473271654883e+02      -4.473271654878e+02      -1.798440309874e+06       1.000000000000e+00      -9.999999999989e-01       6.295137199998e-01      -8.455453193285e-12      -2.484066456045e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275705e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.958755891003e+01       0.000000000000e+00       0.000000000000e+00       1.975476633168e+15       6.579982649952e+14      -2.577715955840e+16       2.012673414698e-04       5.842711682529e-02 
       4.489699860288e+06       3.749294111937e-11       1.032282317829e-01       4.350120260351e+07       1.413910008909e+04       3.149229877239e-03       6.348032983366e+10       5.959659495622e-02       1.118017741036e+15       2.253851123587e+11       1.209430561977e+12       3.530299370118e-08       7.729020712412e+14       1.892354627952e+15       4.473271654883e+02      -4.473271654877e+02      -1.779212435933e+06       1.000000000000e+00      -9.999999999989e-01       6.295137199998e-01      -8.732530093161e-12      -2.538045831784e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275704e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.937821870864e+01       0.000000000000e+00       0.000000000000e+00       1.892354627952e+15       6.303066040919e+14      -2.442843845698e+16       2.013937566606e-04       5.840236119663e-02 
       4.441698599584e+06       3.830758455990e-11       1.043436011514e-01       4.257617057429e+07       1.413909897372e+04       3.183263220917e-03       6.280163025003e+10       6.024050482270e-02       1.070966297566e+15       2.182330676324e+11       1.171052244163e+12       3.530299370118e-08       7.403747178927e+14       1.812730300771e+15       4.473271654882e+02      -4.473271654877e+02      -1.760190135196e+06       1.000000000000e+00      -9.999999999988e-01       6.295137199998e-01      -9.018686201992e-12      -2.593198180050e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275704e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.917111665016e+01       0.000000000000e+00       0.000000000000e+00       1.812730300771e+15       6.037803384858e+14      -2.315028660214e+16       2.015201978010e-04       5.837776540245e-02 
       4.394210540338e+06       3.913992734914e-11       1.054710196277e-01       4.167081074727e+07       1.413909784630e+04       3.217664356052e-03       6.213018692617e+10       6.089137018049e-02       1.025895000074e+15       2.113079755350e+11       1.133891768303e+12       3.530299370118e-08       7.092162685168e+14       1.736456468335e+15       4.473271654882e+02      -4.473271654877e+02      -1.741371209794e+06       1.000000000000e+00      -9.999999999988e-01       6.295137199998e-01      -9.314219011303e-12      -2.649548989140e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275703e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094195e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.896622880566e+01       0.000000000000e+00       0.000000000000e+00       1.736456468335e+15       5.783704228631e+14      -2.193901155066e+16       2.016466651880e-04       5.835333061916e-02 
       4.347230195701e+06       3.999035399410e-11       1.066106173221e-01       4.078470474366e+07       1.413909670670e+04       3.252437257232e-03       6.146592228240e+10       6.154926612745e-02       9.827205147055e+14       2.046026342804e+11       1.097910489163e+12       3.530299370118e-08       6.793691131980e+14       1.663392141027e+15       4.473271654882e+02      -4.473271654876e+02      -1.722753485356e+06       1.000000000000e+00      -9.999999999987e-01       6.295137199997e-01      -9.619435759656e-12      -2.707124301190e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275703e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094194e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.876353150207e+01       0.000000000000e+00       0.000000000000e+00       1.663392141027e+15       5.540298759674e+14      -2.079111406334e+16       2.017731591219e-04       5.832905803695e-02 
       4.300752137483e+06       4.085925735374e-11       1.077625257531e-01       3.991744308274e+07       1.413909555479e+04       3.287585941997e-03       6.080875956844e+10       6.221426857151e-02       9.413630146883e+14       1.981100706138e+11       1.063070987823e+12       3.530299370118e-08       6.507780665165e+14       1.593402262264e+15       4.473271654882e+02      -4.473271654876e+02      -1.704334810760e+06       1.000000000000e+00      -9.999999999986e-01       6.295137199997e-01      -9.934653751998e-12      -2.765950724205e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275702e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094194e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.856300131939e+01       0.000000000000e+00       0.000000000000e+00       1.593402262264e+15       5.307136937345e+14      -1.970327799574e+16       2.018996799064e-04       5.830494885986e-02 
       4.254770995532e+06       4.174703882037e-11       1.089268778560e-01       3.906862499264e+07       1.413909439044e+04       3.323114471301e-03       6.015862285463e+10       6.288645423939e-02       9.017460327350e+14       1.918235325593e+11       1.029337032760e+12       3.530299370118e-08       6.233902655146e+14       1.526357458815e+15       4.473271654882e+02      -4.473271654875e+02      -1.686113057881e+06       1.000000000000e+00      -9.999999999986e-01       6.295137199997e-01      -1.026020068956e-11      -2.826055444338e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496463e+03       1.000000000000e+00      -8.527099275702e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094194e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.836461508803e+01       0.000000000000e+00       0.000000000000e+00       1.526357458815e+15       5.083787660828e+14      -1.867236071778e+16       2.020262278488e-04       5.828100430602e-02 
       4.209281457109e+06       4.265410850483e-11       1.101038080033e-01       3.823785822510e+07       1.413909321351e+04       3.359026949981e-03       5.951543702305e+10       6.356590068539e-02       8.637963196616e+14       1.857364823985e+11       9.966735421697e+11       3.530299370118e-08       5.971550719566e+14       1.462133801643e+15       4.473271654881e+02      -4.473271654875e+02      -1.668086121346e+06       1.000000000000e+00      -9.999999999985e-01       6.295137199997e-01      -1.059641501010e-11      -2.887466238508e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496462e+03       1.000000000000e+00      -8.527099275702e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094194e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.816834988611e+01       0.000000000000e+00       0.000000000000e+00       1.462133801643e+15       4.869837972056e+14      -1.769538403468e+16       2.021528032595e-04       5.825722560769e-02 
       4.164278266276e+06       4.358088542594e-11       1.112934520152e-01       3.742475887422e+07       1.413909202387e+04       3.395327527232e-03       5.887912775894e+10       6.425268630034e-02       8.274437089541e+14       1.798425898715e+11       9.650465474825e+11       3.530299370118e-08       5.720239787015e+14       1.400612576793e+15       4.473271654881e+02      -4.473271654874e+02      -1.650251918294e+06       1.000000000000e+00      -9.999999999985e-01       6.295137199997e-01      -1.094364623995e-11      -2.950211487189e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496462e+03       1.000000000000e+00      -8.527099275701e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094194e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.797418303681e+01       0.000000000000e+00       0.000000000000e+00       1.400612576793e+15       4.664892292181e+14      -1.676952558300e+16       2.022794064530e-04       5.823361401149e-02 
       4.119756223288e+06       4.452779770391e-11       1.124959471745e-01       3.662895119897e+07       1.413909082137e+04       3.432020397087e-03       5.824962154206e+10       6.494689032058e-02       7.926209870355e+14       1.741357255937e+11       9.344231580388e+11       3.530299370118e-08       5.479505200171e+14       1.341680065937e+15       4.473271654881e+02      -4.473271654874e+02      -1.632608388129e+06       1.000000000000e+00      -9.999999999984e-01       6.295137199997e-01      -1.130225535719e-11      -3.014320187531e-10       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496462e+03       1.000000000000e+00      -8.527099275700e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094194e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.778209210578e+01       0.000000000000e+00       0.000000000000e+00       1.341680065937e+15       4.468571690171e+14      -1.589211067683e+16       2.024060377471e-04       5.821017077851e-02 
