# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1176       1.505282279474e-10       1.984441967599e-12       4.613881825013e-13       0.000000000000e+00       2.834284759793e-15       2.522915899797e-17      -3.227541329417e-17 
 1177       1.499085336184e-10       2.006506553070e-12       5.409021432175e-13       0.000000000000e+00       2.824625325871e-15       2.879211718003e-17      -3.364433161728e-17 
 1178       1.492830561533e-10       2.029036340697e-12       6.180502734455e-13       0.000000000000e+00       2.815005840085e-15       3.243671681959e-17      -3.499659159396e-17 
 1179       1.486520249781e-10       2.052018667894e-12       6.928168334853e-13       0.000000000000e+00       2.805426145806e-15       3.616014412474e-17      -3.633226482289e-17 
 1180       1.480156711798e-10       2.075440775264e-12       7.651860428009e-13       0.000000000000e+00       2.795886083560e-15       3.995956430229e-17      -3.765142389873e-17 
 1181       1.473742275098e-10       2.099289806393e-12       8.351420799820e-13       0.000000000000e+00       2.786385491025e-15       4.383212151206e-17      -3.895414241465e-17 
 1182       1.467279283876e-10       2.123552807636e-12       9.026690827056e-13       0.000000000000e+00       2.776924203020e-15       4.777493882104e-17      -4.024049496481e-17 
 1183       1.460770099042e-10       2.148216727899e-12       9.677511476979e-13       0.000000000000e+00       2.767502051498e-15       5.178511815769e-17      -4.151055714685e-17 
 1184       1.454217098257e-10       2.173268418436e-12       1.030372330696e-12       0.000000000000e+00       2.758118865542e-15       5.585974026610e-17      -4.276440556440e-17 
 1185       1.447622675972e-10       2.198694632630e-12       1.090516646408e-12       0.000000000000e+00       2.748774471352e-15       5.999586466029e-17      -4.400211782958e-17 
 1186       1.440989243456e-10       2.224482025780e-12       1.148168068480e-12       0.000000000000e+00       2.739468692242e-15       6.419052957838e-17      -4.522377256550e-17 
 1187       1.434319228843e-10       2.250617154896e-12       1.203310529448e-12       0.000000000000e+00       2.730201348628e-15       6.844075193687e-17      -4.642944940872e-17 
 1188       1.427615077157e-10       2.277086478477e-12       1.255927920712e-12       0.000000000000e+00       2.720972258026e-15       7.274352728485e-17      -4.761922901182e-17 
 1189       1.420879250355e-10       2.303876356305e-12       1.306004092487e-12       0.000000000000e+00       2.711781235039e-15       7.709582975822e-17      -4.879319304582e-17 
 1190       1.414114227357e-10       2.330973049230e-12       1.353522853769e-12       0.000000000000e+00       2.702628091352e-15       8.149461203394e-17      -4.995142420274e-17 
 1191       1.407322504089e-10       2.358362718961e-12       1.398467972300e-12       0.000000000000e+00       2.693512635726e-15       8.593680528426e-17      -5.109400619805e-17 
 1192       1.400506593511e-10       2.386031427847e-12       1.440823174523e-12       0.000000000000e+00       2.684434673986e-15       9.041931913092e-17      -5.222102377319e-17 
 1193       1.393669025657e-10       2.413965138671e-12       1.480572145549e-12       0.000000000000e+00       2.675394009017e-15       9.493904159943e-17      -5.333256269810e-17 
 1194       1.386812347672e-10       2.442149714435e-12       1.517698529115e-12       0.000000000000e+00       2.666390440758e-15       9.949283907327e-17      -5.442870977364e-17 
 1195       1.379939123843e-10       2.470570918147e-12       1.552185927550e-12       0.000000000000e+00       2.657423766187e-15       1.040775562481e-16      -5.550955283415e-17 
 1196       1.373051935640e-10       2.499214412610e-12       1.584017901732e-12       0.000000000000e+00       2.648493779321e-15       1.086900160861e-16      -5.657518074995e-17 
 1197       1.366153381747e-10       2.528065760209e-12       1.613177971052e-12       0.000000000000e+00       2.639600271207e-15       1.133270197701e-16      -5.762568342978e-17 
 1198       1.359246078102e-10       2.557110422698e-12       1.639649613378e-12       0.000000000000e+00       2.630743029911e-15       1.179853466576e-16      -5.866115182336e-17 
 1199       1.352332657929e-10       2.586333760989e-12       1.663416265010e-12       0.000000000000e+00       2.621921840512e-15       1.226617542356e-16      -5.968167792385e-17 
 1200       1.345415771776e-10       2.615721034937e-12       1.684461320651e-12       0.000000000000e+00       2.613136485097e-15       1.273529780743e-16      -6.068735477038e-17 
 1201       1.338498087550e-10       2.645257403131e-12       1.702768133360e-12       0.000000000000e+00       2.604386742750e-15       1.320557317814e-16      -6.167827645051e-17 
 1202       1.331582290555e-10       2.674927922680e-12       1.718320014517e-12       0.000000000000e+00       2.595672389547e-15       1.367667069565e-16      -6.265453810274e-17 
 1203       1.324671083524e-10       2.704717548999e-12       1.731100233790e-12       0.000000000000e+00       2.586993198545e-15       1.414825731453e-16      -6.361623591904e-17 
 1204       1.317767186655e-10       2.734611135601e-12       1.741092019085e-12       0.000000000000e+00       2.578348939780e-15       1.461999777938e-16      -6.456346714730e-17 
 1205       1.310873337650e-10       2.764593433878e-12       1.748278556520e-12       0.000000000000e+00       2.569739380252e-15       1.509155462023e-16      -6.549633009385e-17 
 1206       1.303992291749e-10       2.794649092895e-12       1.752642990378e-12       0.000000000000e+00       2.561164283925e-15       1.556258814802e-16      -6.641492412597e-17 
 1207       1.297126639638e-10       2.824763316233e-12       1.754175371522e-12       0.000000000000e+00       2.552623434363e-15       1.603280589210e-16      -6.731934140734e-17 
 1208       1.290278258691e-10       2.854923841654e-12       1.752893594814e-12       0.000000000000e+00       2.544116702976e-15       1.650211157759e-16      -6.820964198988e-17 
 1209       1.283448855153e-10       2.885118984993e-12       1.748822715172e-12       0.000000000000e+00       2.535643981586e-15       1.697045794308e-16      -6.908587842525e-17 
 1210       1.276640145687e-10       2.915336985105e-12       1.741988022657e-12       0.000000000000e+00       2.527205159851e-15       1.743779746163e-16      -6.994810400631e-17 
 1211       1.269853857394e-10       2.945566003718e-12       1.732415043006e-12       0.000000000000e+00       2.518800125254e-15       1.790408234028e-16      -7.079637276896e-17 
 1212       1.263091727833e-10       2.975794125268e-12       1.720129538163e-12       0.000000000000e+00       2.510428763102e-15       1.836926451956e-16      -7.163073949395e-17 
 1213       1.256355505042e-10       3.006009356742e-12       1.705157506816e-12       0.000000000000e+00       2.502090956517e-15       1.883329567292e-16      -7.245125970869e-17 
 1214       1.249646947560e-10       3.036199627520e-12       1.687525184928e-12       0.000000000000e+00       2.493786586432e-15       1.929612720629e-16      -7.325798968905e-17 
 1215       1.242967824446e-10       3.066352789217e-12       1.667259046272e-12       0.000000000000e+00       2.485515531586e-15       1.975771025751e-16      -7.405098646123e-17 
 1216       1.236319915302e-10       3.096456615524e-12       1.644385802964e-12       0.000000000000e+00       2.477277668517e-15       2.021799569589e-16      -7.483030780353e-17 
 1217       1.229705010290e-10       3.126498802052e-12       1.618932405996e-12       0.000000000000e+00       2.469072871554e-15       2.067693412164e-16      -7.559601224818e-17 
 1218       1.223124910157e-10       3.156466966168e-12       1.590926045772e-12       0.000000000000e+00       2.460901012817e-15       2.113447586539e-16      -7.634815908317e-17 
 1219       1.216581426253e-10       3.186348646844e-12       1.560394152636e-12       0.000000000000e+00       2.452761962206e-15       2.159057098770e-16      -7.708680835405e-17 
 1220       1.210076380554e-10       3.216131304494e-12       1.527364397415e-12       0.000000000000e+00       2.444655587400e-15       2.204516927851e-16      -7.781202086576e-17 
 1221       1.203611605678e-10       3.245802320815e-12       1.491864691941e-12       0.000000000000e+00       2.436581753844e-15       2.249822025668e-16      -7.852385818443e-17 
 1222       1.197188944912e-10       3.275348998632e-12       1.453923189594e-12       0.000000000000e+00       2.428540324752e-15       2.294967316943e-16      -7.922238263924e-17 
 1223       1.190810252230e-10       3.304758561739e-12       1.413568285832e-12       0.000000000000e+00       2.420531161096e-15       2.339947699188e-16      -7.990765732417e-17 
 1224       1.184477392312e-10       3.334018154739e-12       1.370828618724e-12       0.000000000000e+00       2.412554121600e-15       2.384758042651e-16      -8.057974609987e-17 
 1225       1.178192240566e-10       3.363114842885e-12       1.325733069482e-12       0.000000000000e+00       2.404609062739e-15       2.429393190267e-16      -8.123871359547e-17 
 1226       1.171956683152e-10       3.392035611925e-12       1.278310763001e-12       0.000000000000e+00       2.396695838727e-15       2.473847957607e-16      -8.188462521038e-17 
 1227       1.165772616997e-10       3.420767367941e-12       1.228591068386e-12       0.000000000000e+00       2.388814301515e-15       2.518117132826e-16      -8.251754711611e-17 
 1228       1.159641949819e-10       3.449296937191e-12       1.176603599486e-12       0.000000000000e+00       2.380964300786e-15       2.562195476615e-16      -8.313754625810e-17 
 1229       1.153566600149e-10       3.477611065954e-12       1.122378215433e-12       0.000000000000e+00       2.373145683947e-15       2.606077722145e-16      -8.374469035754e-17 
 1230       1.147548497349e-10       3.505696420365e-12       1.065945021170e-12       0.000000000000e+00       2.365358296123e-15       2.649758575022e-16      -8.433904791316e-17 
 1231       1.141589581632e-10       3.533539586263e-12       1.007334367988e-12       0.000000000000e+00       2.357601980155e-15       2.693232713234e-16      -8.492068820308e-17 
 1232       1.135691804089e-10       3.561127069028e-12       9.465768540551e-13       0.000000000000e+00       2.349876576590e-15       2.736494787099e-16      -8.548968128660e-17 
 1233       1.129857126702e-10       3.588445293428e-12       8.837033249567e-13       0.000000000000e+00       2.342181923677e-15       2.779539419215e-16      -8.604609800604e-17 
 1234       1.124087522368e-10       3.615480603456e-12       8.187448742235e-13       0.000000000000e+00       2.334517857362e-15       2.822361204410e-16      -8.659000998855e-17 
 1235       1.118384974922e-10       3.642219262172e-12       7.517328438676e-13       0.000000000000e+00       2.326884211282e-15       2.864954709691e-16      -8.712148964791e-17 
 1236       1.112751479154e-10       3.668647451547e-12       6.826988249153e-13       0.000000000000e+00       2.319280816758e-15       2.907314474193e-16      -8.764061018637e-17 
 1237       1.107189040832e-10       3.694751272305e-12       6.116746579411e-13       0.000000000000e+00       2.311707502790e-15       2.949435009126e-16      -8.814744559647e-17 
 1238       1.101699676722e-10       3.720516743760e-12       5.386924336010e-13       0.000000000000e+00       2.304164096052e-15       2.991310797730e-16      -8.864207066282e-17 
 1239       1.096285414608e-10       3.745929803664e-12       4.637844931659e-13       0.000000000000e+00       2.296650420886e-15       3.032936295218e-16      -8.912456096398e-17 
 1240       1.090948293316e-10       3.770976308044e-12       3.869834290558e-13       0.000000000000e+00       2.289166299296e-15       3.074305928728e-16      -8.959499287420e-17 
 1241       1.085690362730e-10       3.795642031045e-12       3.083220853725e-13       0.000000000000e+00       2.281711550942e-15       3.115414097273e-16      -9.005344356532e-17 
 1242       1.080513683815e-10       3.819912664774e-12       2.278335584340e-13       0.000000000000e+00       2.274285993134e-15       3.156255171688e-16      -9.049999100851e-17 
 1243       1.075420328641e-10       3.843773819138e-12       1.455511973074e-13       0.000000000000e+00       2.266889440829e-15       3.196823494582e-16      -9.093471397614e-17 
 1244       1.070412380397e-10       3.867211021687e-12       6.150860434300e-14       0.000000000000e+00       2.259521706620e-15       3.237113380284e-16      -9.135769204359e-17 
 1245       1.065491933418e-10       3.890209717457e-12      -2.426036429254e-14       0.000000000000e+00       2.252182600736e-15       3.277119114796e-16      -9.176900559104e-17 
 1246       1.060660792388e-10       3.912756938897e-12      -1.117196894138e-13       0.000000000000e+00       2.244871948871e-15       3.316835904314e-16      -9.216873209717e-17 
 1247       1.055919566065e-10       3.934846337419e-12      -2.008254377682e-13       0.000000000000e+00       2.237589645917e-15       3.356262733092e-16      -9.255693496891e-17 
 1248       1.051268562967e-10       3.956473210569e-12      -2.915314445501e-13       0.000000000000e+00       2.230335602851e-15       3.395399539006e-16      -9.293367458426e-17 
 1249       1.046708091215e-10       3.977632837258e-12      -3.837912152686e-13       0.000000000000e+00       2.223109728948e-15       3.434246268047e-16      -9.329901199005e-17 
 1250       1.042238458537e-10       3.998320477740e-12      -4.775579250663e-13       0.000000000000e+00       2.215911931782e-15       3.472802874339e-16      -9.365300890346e-17 
 1251       1.037859972259e-10       4.018531373579e-12      -5.727844180388e-13       0.000000000000e+00       2.208742117214e-15       3.511069320165e-16      -9.399572771359e-17 
 1252       1.033572939305e-10       4.038260747620e-12      -6.694232065532e-13       0.000000000000e+00       2.201600189395e-15       3.549045575988e-16      -9.432723148296e-17 
 1253       1.029377666195e-10       4.057503803962e-12      -7.674264705676e-13       0.000000000000e+00       2.194486050755e-15       3.586731620473e-16      -9.464758394904e-17 
 1254       1.025274459045e-10       4.076255727925e-12      -8.667460569497e-13       0.000000000000e+00       2.187399602005e-15       3.624127440512e-16      -9.495684952582e-17 
 1255       1.021263623557e-10       4.094511686023e-12      -9.673334787959e-13       0.000000000000e+00       2.180340742127e-15       3.661233031241e-16      -9.525509330528e-17 
 1256       1.017345465024e-10       4.112266825933e-12      -1.069139914751e-12       0.000000000000e+00       2.173309368376e-15       3.698048396070e-16      -9.554238105897e-17 
 1257       1.013520288325e-10       4.129516276470e-12      -1.172116208325e-12       0.000000000000e+00       2.166305376267e-15       3.734573546699e-16      -9.581877923952e-17 
 1258       1.009788397921e-10       4.146255147551e-12      -1.276212867217e-12       0.000000000000e+00       2.159328659581e-15       3.770808503144e-16      -9.608435498217e-17 
 1259       1.006150097854e-10       4.162478530170e-12      -1.381380062627e-12       0.000000000000e+00       2.152379110350e-15       3.806753293758e-16      -9.633917610631e-17 
 1260       1.002605691745e-10       4.178181496370e-12      -1.487567628582e-12       0.000000000000e+00       2.145456618863e-15       3.842407955254e-16      -9.658331111701e-17 
 1261       9.991554827912e-11       4.193359099208e-12      -1.594725061251e-12       0.000000000000e+00       2.138561073652e-15       3.877772532729e-16      -9.681682920653e-17 
 1262       9.957997737613e-11       4.208006372732e-12      -1.702801518265e-12       0.000000000000e+00       2.131692361496e-15       3.912847079683e-16      -9.703980025590e-17 
 1263       9.925388669964e-11       4.222118331946e-12      -1.811745818034e-12       0.000000000000e+00       2.124850367411e-15       3.947631658044e-16      -9.725229483639e-17 
 1264       9.893730644055e-11       4.235689972786e-12      -1.921506439071e-12       0.000000000000e+00       2.118034974648e-15       3.982126338191e-16      -9.745438421108e-17 
 1265       9.863026674636e-11       4.248716272086e-12      -2.032031519308e-12       0.000000000000e+00       2.111246064689e-15       4.016331198974e-16      -9.764614033638e-17 
 1266       9.833279772090e-11       4.261192187553e-12      -2.143268855412e-12       0.000000000000e+00       2.104483517240e-15       4.050246327740e-16      -9.782763586357e-17 
 1267       9.804492942412e-11       4.273112657733e-12      -2.255165902109e-12       0.000000000000e+00       2.097747210230e-15       4.083871820350e-16      -9.799894414031e-17 
 1268       9.776669187178e-11       4.284472601985e-12      -2.367669771502e-12       0.000000000000e+00       2.091037019807e-15       4.117207781208e-16      -9.816013921219e-17 
 1269       9.749811503527e-11       4.295266920452e-12      -2.480727232389e-12       0.000000000000e+00       2.084352820328e-15       4.150254323279e-16      -9.831129582426e-17 
 1270       9.723922884131e-11       4.305490494027e-12      -2.594284709579e-12       0.000000000000e+00       2.077694484361e-15       4.183011568114e-16      -9.845248942254e-17 
 1271       9.699006317174e-11       4.315138184332e-12      -2.708288283218e-12       0.000000000000e+00       2.071061882679e-15       4.215479645869e-16      -9.858379615559e-17 
 1272       9.675064786324e-11       4.324204833678e-12      -2.822683688102e-12       0.000000000000e+00       2.064454884253e-15       4.247658695333e-16      -9.870529287600e-17 
 1273       9.652101270710e-11       4.332685265046e-12      -2.937416312999e-12       0.000000000000e+00       2.057873356250e-15       4.279548863944e-16      -9.881705714194e-17 
 1274       9.630118744897e-11       4.340574282051e-12      -3.052431199967e-12       0.000000000000e+00       2.051317164030e-15       4.311150307818e-16      -9.891916721869e-17 
 1275       9.609120178861e-11       4.347866668914e-12      -3.167673043674e-12       0.000000000000e+00       2.044786171137e-15       4.342463191766e-16      -9.901170208018e-17 
 1276       9.589108537964e-11       4.354557190435e-12      -3.283086190715e-12       0.000000000000e+00       2.038280239300e-15       4.373487689320e-16      -9.909474141049e-17 
 1277       9.570086782931e-11       4.360640591961e-12      -3.398614638933e-12       0.000000000000e+00       2.031799228425e-15       4.404223982753e-16      -9.916836560543e-17 
 1278       9.552057869821e-11       4.366111599358e-12      -3.514202036738e-12       0.000000000000e+00       2.025342996593e-15       4.434672263105e-16      -9.923265577402e-17 
 1279       9.535024750006e-11       4.370964918981e-12      -3.629791682423e-12       0.000000000000e+00       2.018911400052e-15       4.464832730200e-16      -9.928769374006e-17 
 1280       9.518990370147e-11       4.375195237645e-12      -3.745326523489e-12       0.000000000000e+00       2.012504293219e-15       4.494705592675e-16      -9.933356204363e-17 
 1281       9.503957672163e-11       4.378797222596e-12      -3.860749155956e-12       0.000000000000e+00       2.006121528669e-15       4.524291067998e-16      -9.937034394265e-17 
 1282       9.489929593214e-11       4.381765521480e-12      -3.976001823691e-12       0.000000000000e+00       1.999762957134e-15       4.553589382490e-16      -9.939812341438e-17 
 1283       9.476909065671e-11       4.384094762317e-12      -4.091026417718e-12       0.000000000000e+00       1.993428427498e-15       4.582600771352e-16      -9.941698515699e-17 
 1284       9.464899017094e-11       4.385779553469e-12      -4.205764475545e-12       0.000000000000e+00       1.987117786795e-15       4.611325478682e-16      -9.942701459105e-17 
 1285       9.453900090208e-11       4.386816108351e-12      -4.320160778962e-12       0.000000000000e+00       1.980830894311e-15       4.639763484376e-16      -9.942827730927e-17 
 1286       9.443903774502e-11       4.387207139860e-12      -4.434174193619e-12       0.000000000000e+00       1.974567664089e-15       4.667913681365e-16      -9.942075716663e-17 
 1287       9.434899196435e-11       4.386957021575e-12      -4.547766951421e-12       0.000000000000e+00       1.968328022900e-15       4.695774689058e-16      -9.940441748894e-17 
 1288       9.426875392157e-11       4.386070168157e-12      -4.660901062814e-12       0.000000000000e+00       1.962111896176e-15       4.723345125625e-16      -9.937922156076e-17 
 1289       9.419821307318e-11       4.384551035434e-12      -4.773538316365e-12       0.000000000000e+00       1.955919208003e-15       4.750623607997e-16      -9.934513262542e-17 
 1290       9.413725796876e-11       4.382404120496e-12      -4.885640278341e-12       0.000000000000e+00       1.949749881121e-15       4.777608751871e-16      -9.930211388511e-17 
 1291       9.408577624908e-11       4.379633961777e-12      -4.997168292293e-12       0.000000000000e+00       1.943603836917e-15       4.804299171711e-16      -9.925012850090e-17 
 1292       9.404365464418e-11       4.376245139148e-12      -5.108083478630e-12       0.000000000000e+00       1.937480995426e-15       4.830693480750e-16      -9.918913959276e-17 
 1293       9.401077897149e-11       4.372242274006e-12      -5.218346734207e-12       0.000000000000e+00       1.931381275323e-15       4.856790290995e-16      -9.911911023960e-17 
 1294       9.398703413391e-11       4.367630029359e-12      -5.327918731899e-12       0.000000000000e+00       1.925304593925e-15       4.882588213227e-16      -9.904000347934e-17 
 1295       9.397230411791e-11       4.362413109916e-12      -5.436759920184e-12       0.000000000000e+00       1.919250867183e-15       4.908085857007e-16      -9.895178230892e-17 
 1296       9.396647199162e-11       4.356596262179e-12      -5.544830522724e-12       0.000000000000e+00       1.913220009680e-15       4.933281830674e-16      -9.885440968435e-17 
 1297       9.396941990296e-11       4.350184274527e-12      -5.652090537945e-12       0.000000000000e+00       1.907211934630e-15       4.958174741354e-16      -9.874784852074e-17 
 1298       9.398102907768e-11       4.343181977306e-12      -5.758499738614e-12       0.000000000000e+00       1.901226553873e-15       4.982763194955e-16      -9.863206169234e-17 
 1299       9.400117981749e-11       4.335594242920e-12      -5.864017671424e-12       0.000000000000e+00       1.895263777868e-15       5.007045796175e-16      -9.850701203260e-17 
 1300       9.402975149817e-11       4.327425985917e-12      -5.968603656574e-12       0.000000000000e+00       1.889323515698e-15       5.031021148506e-16      -9.837266233416e-17 
 1301       9.406662256763e-11       4.318682163079e-12      -6.072216787345e-12       0.000000000000e+00       1.883405675060e-15       5.054687854229e-16      -9.822897534896e-17 
 1302       9.411167054404e-11       4.309367773510e-12      -6.174815929684e-12       0.000000000000e+00       1.877510162262e-15       5.078044514425e-16      -9.807591378819e-17 
 1303       9.416477201388e-11       4.299487858724e-12      -6.276359721784e-12       0.000000000000e+00       1.871636882224e-15       5.101089728974e-16      -9.791344032242e-17 
 1304       9.422580263012e-11       4.289047502735e-12      -6.376806573665e-12       0.000000000000e+00       1.865785738470e-15       5.123822096557e-16      -9.774151758157e-17 
 1305       9.429463711021e-11       4.278051832145e-12      -6.476114666749e-12       0.000000000000e+00       1.859956633128e-15       5.146240214660e-16      -9.756010815498e-17 
 1306       9.437114923427e-11       4.266506016234e-12      -6.574241953449e-12       0.000000000000e+00       1.854149466925e-15       5.168342679575e-16      -9.736917459144e-17 
 1307       9.445521184312e-11       4.254415267046e-12      -6.671146156741e-12       0.000000000000e+00       1.848364139184e-15       5.190128086405e-16      -9.716867939923e-17 
 1308       9.454669683643e-11       4.241784839479e-12      -6.766784769752e-12       0.000000000000e+00       1.842600547821e-15       5.211595029066e-16      -9.695858504616e-17 
 1309       9.464547517075e-11       4.228620031374e-12      -6.861115055334e-12       0.000000000000e+00       1.836858589341e-15       5.232742100289e-16      -9.673885395961e-17 
 1310       9.475141685767e-11       4.214926183603e-12      -6.954094045646e-12       0.000000000000e+00       1.831138158836e-15       5.253567891620e-16      -9.650944852656e-17 
 1311       9.486439096191e-11       4.200708680159e-12      -7.045678541737e-12       0.000000000000e+00       1.825439149979e-15       5.274070993429e-16      -9.627033109364e-17 
 1312       9.498426559936e-11       4.185972948242e-12      -7.135825113123e-12       0.000000000000e+00       1.819761455025e-15       5.294249994908e-16      -9.602146396716e-17 
 1313       9.511090793523e-11       4.170724458352e-12      -7.224490097371e-12       0.000000000000e+00       1.814104964803e-15       5.314103484074e-16      -9.576280941314e-17 
 1314       9.524418418215e-11       4.154968724371e-12      -7.311629599674e-12       0.000000000000e+00       1.808469568717e-15       5.333630047772e-16      -9.549432965739e-17 
 1315       9.538395959821e-11       4.138711303658e-12      -7.397199492437e-12       0.000000000000e+00       1.802855154739e-15       5.352828271681e-16      -9.521598688549e-17 
 1316       9.553009848512e-11       4.121957797136e-12      -7.481155414854e-12       0.000000000000e+00       1.797261609407e-15       5.371696740310e-16      -9.492774324287e-17 
 1317       9.568246418628e-11       4.104713849377e-12      -7.563452772489e-12       0.000000000000e+00       1.791688817824e-15       5.390234037007e-16      -9.462956083482e-17 
 1318       9.584091908485e-11       4.086985148696e-12      -7.644046736855e-12       0.000000000000e+00       1.786136663650e-15       5.408438743957e-16      -9.432140172658e-17 
 1319       9.600532460191e-11       4.068777427236e-12      -7.722892244998e-12       0.000000000000e+00       1.780605029103e-15       5.426309442189e-16      -9.400322794330e-17 
 1320       9.617554119449e-11       4.050096461058e-12      -7.799943999075e-12       0.000000000000e+00       1.775093794954e-15       5.443844711573e-16      -9.367500147014e-17 
 1321       9.635142835370e-11       4.030948070229e-12      -7.875156465933e-12       0.000000000000e+00       1.769602840523e-15       5.461043130830e-16      -9.333668425229e-17 
 1322       9.653284460283e-11       4.011338118911e-12      -7.948483876691e-12       0.000000000000e+00       1.764132043678e-15       5.477903277527e-16      -9.298823819502e-17 
 1323       9.671964749544e-11       3.991272515451e-12      -8.019880226321e-12       0.000000000000e+00       1.758681280827e-15       5.494423728086e-16      -9.262962516368e-17 
 1324       9.691169004574e-11       3.970757865589e-12      -8.089305615856e-12       0.000000000000e+00       1.753250438120e-15       5.510603431514e-16      -9.226083166467e-17 
 1325       9.710880998052e-11       3.949803439812e-12      -8.156745356503e-12       0.000000000000e+00       1.747839445179e-15       5.526442835123e-16      -9.188194318635e-17 
 1326       9.731084036476e-11       3.928419227900e-12      -8.222191075667e-12       0.000000000000e+00       1.742448241732e-15       5.541942771246e-16      -9.149307067916e-17 
 1327       9.751761315641e-11       3.906615287917e-12      -8.285634393479e-12       0.000000000000e+00       1.737076766442e-15       5.557104084666e-16      -9.109432595096e-17 
 1328       9.772895920423e-11       3.884401746335e-12      -8.347066922811e-12       0.000000000000e+00       1.731724956907e-15       5.571927632643e-16      -9.068582166869e-17 
 1329       9.794470824567e-11       3.861788798175e-12      -8.406480269285e-12       0.000000000000e+00       1.726392749659e-15       5.586414284940e-16      -9.026767136020e-17 
 1330       9.816468890468e-11       3.838786707135e-12      -8.463866031293e-12       0.000000000000e+00       1.721080080157e-15       5.600564923851e-16      -8.983998941587e-17 
 1331       9.838872868962e-11       3.815405805725e-12      -8.519215800009e-12       0.000000000000e+00       1.715786882787e-15       5.614380444233e-16      -8.940289109042e-17 
 1332       9.861665399105e-11       3.791656495403e-12      -8.572521159401e-12       0.000000000000e+00       1.710513090861e-15       5.627861753532e-16      -8.895649250458e-17 
 1333       9.884829007964e-11       3.767549246702e-12      -8.623773686250e-12       0.000000000000e+00       1.705258636610e-15       5.641009771809e-16      -8.850091064685e-17 
 1334       9.908346110397e-11       3.743094599370e-12      -8.672964950158e-12       0.000000000000e+00       1.700023451186e-15       5.653825431773e-16      -8.803626337523e-17 
 1335       9.932199008842e-11       3.718303162501e-12      -8.720086513569e-12       0.000000000000e+00       1.694807464656e-15       5.666309678805e-16      -8.756266941891e-17 
 1336       9.956369893101e-11       3.693185614665e-12      -8.765129931777e-12       0.000000000000e+00       1.689610606004e-15       5.678463470989e-16      -8.708024838003e-17 
 1337       9.980840840125e-11       3.667752704047e-12      -8.808086752946e-12       0.000000000000e+00       1.684432803122e-15       5.690287779137e-16      -8.658912073541e-17 
 1338       1.000559381380e-10       3.642015248576e-12      -8.848948518118e-12       0.000000000000e+00       1.679273982813e-15       5.701783586821e-16      -8.608940783824e-17 
 1339       1.003061066473e-10       3.615984136060e-12      -8.887706761231e-12       0.000000000000e+00       1.674134070786e-15       5.712951890399e-16      -8.558123191986e-17 
 1340       1.005587313002e-10       3.589670324320e-12      -8.924353009135e-12       0.000000000000e+00       1.669012991653e-15       5.723793699044e-16      -8.506471609142e-17 
 1341       1.008136283308e-10       3.563084841320e-12      -8.958878781601e-12       0.000000000000e+00       1.663910668929e-15       5.734310034771e-16      -8.453998434567e-17 
 1342       1.010706128338e-10       3.536238785307e-12      -8.991275591340e-12       0.000000000000e+00       1.658827025025e-15       5.744501932467e-16      -8.400716155866e-17 
 1343       1.013294987625e-10       3.509143324935e-12      -9.021534944012e-12       0.000000000000e+00       1.653761981251e-15       5.754370439919e-16      -8.346637349146e-17 
 1344       1.015900989268e-10       3.481809699408e-12      -9.049648338247e-12       0.000000000000e+00       1.648715457810e-15       5.763916617839e-16      -8.291774679191e-17 
 1345       1.018522249908e-10       3.454249218605e-12      -9.075607265654e-12       0.000000000000e+00       1.643687373794e-15       5.773141539897e-16      -8.236140899630e-17 
 1346       1.021156874708e-10       3.426473263220e-12      -9.099403210835e-12       0.000000000000e+00       1.638677647186e-15       5.782046292747e-16      -8.179748853116e-17 
 1347       1.023802957330e-10       3.398493284890e-12      -9.121027651403e-12       0.000000000000e+00       1.633686194855e-15       5.790631976054e-16      -8.122611471495e-17 
 1348       1.026458579917e-10       3.370320806333e-12      -9.140472057994e-12       0.000000000000e+00       1.628712932551e-15       5.798899702524e-16      -8.064741775976e-17 
 1349       1.029121813067e-10       3.341967421476e-12      -9.157727894280e-12       0.000000000000e+00       1.623757774908e-15       5.806850597932e-16      -8.006152877311e-17 
 1350       1.031790715815e-10       3.313444795595e-12      -9.172786616986e-12       0.000000000000e+00       1.618820635436e-15       5.814485801150e-16      -7.946857975961e-17 
 1351       1.034463335610e-10       3.284764665441e-12      -9.185639675900e-12       0.000000000000e+00       1.613901426522e-15       5.821806464173e-16      -7.886870362273e-17 
 1352       1.037137708293e-10       3.255938839379e-12      -9.196278513894e-12       0.000000000000e+00       1.609000059426e-15       5.828813752151e-16      -7.826203416648e-17 
 1353       1.039811858077e-10       3.226979197520e-12      -9.204694566929e-12       0.000000000000e+00       1.604116444279e-15       5.835508843417e-16      -7.764870609720e-17 
